arrival_hour,park_duration,energy_gap,demand_level_encoded,price_sensitive,action_index,action_value
14,3.05,0.5850000000000009,1,Not Sensitive,4,0.2
14,4.433333333333334,4.226,0,Not Sensitive,2,0.0
6,8.816666666666666,4.576,1,Not Sensitive,2,0.0
6,3.3666666666666667,-0.0119999999999995,0,Not Sensitive,3,0.1
6,4.216666666666667,3.5700000000000003,0,Not Sensitive,1,-0.1
6,7.566666666666666,-1.350999999999999,1,Not Sensitive,4,0.2
7,4.216666666666667,-1.3610000000000009,0,Not Sensitive,0,-0.2
7,8.65,8.724,2,Not Sensitive,0,-0.2
7,1.0833333333333333,1.3209999999999995,1,Not Sensitive,3,0.1
7,3.2666666666666666,8.206,1,Not Sensitive,0,-0.2
7,6.3,2.539,1,Not Sensitive,2,0.0
7,11.416666666666666,12.459,2,Not Sensitive,4,0.2
7,9.583333333333334,8.136,1,Not Sensitive,0,-0.2
7,7.45,-1.7200000000000006,0,Not Sensitive,4,0.2
7,7.466666666666667,11.345,2,Not Sensitive,0,-0.2
7,3.5166666666666666,1.593,0,Not Sensitive,1,-0.1
7,2.3833333333333333,0.6140000000000008,1,Not Sensitive,1,-0.1
7,7.85,3.917,1,Not Sensitive,4,0.2
8,4.45,2.155,1,Not Sensitive,1,-0.1
8,7.233333333333333,-3.280000000000001,2,Not Sensitive,1,-0.1
8,7.416666666666667,-1.5820000000000007,0,Not Sensitive,2,0.0
8,6.683333333333334,15.573,2,Not Sensitive,0,-0.2
8,6.983333333333333,4.75,1,Not Sensitive,1,-0.1
8,3.783333333333333,3.58,1,Not Sensitive,4,0.2
8,5.75,2.539,1,Not Sensitive,2,0.0
8,9.116666666666667,0.997,2,Not Sensitive,1,-0.1
8,3.15,1.845,0,Not Sensitive,4,0.2
8,6.133333333333334,1.2000000000000002,0,Not Sensitive,0,-0.2
8,7.766666666666667,7.584,2,Not Sensitive,1,-0.1
8,1.5166666666666666,1.471,0,Not Sensitive,4,0.2
8,5.05,2.9890000000000008,1,Not Sensitive,4,0.2
8,12.0,2.651,2,Not Sensitive,3,0.1
8,4.05,3.97,1,Not Sensitive,4,0.2
8,6.75,29.25,2,Not Sensitive,3,0.1
8,8.983333333333333,5.266,1,Not Sensitive,0,-0.2
8,6.75,-0.1600000000000001,2,Not Sensitive,0,-0.2
8,8.5,11.949000000000002,2,Not Sensitive,2,0.0
8,7.916666666666667,2.2750000000000004,1,Not Sensitive,3,0.1
9,6.95,7.484,0,Not Sensitive,4,0.2
9,7.616666666666666,12.974,2,Not Sensitive,2,0.0
9,5.416666666666667,0.5749999999999993,1,Not Sensitive,2,0.0
9,7.633333333333334,0.7349999999999999,0,Not Sensitive,0,-0.2
9,8.933333333333334,0.2580000000000026,2,Not Sensitive,4,0.2
9,10.933333333333334,10.303999999999998,2,Not Sensitive,3,0.1
9,6.583333333333333,9.768,2,Not Sensitive,0,-0.2
9,5.2,2.3440000000000003,1,Not Sensitive,2,0.0
9,6.066666666666666,4.934,1,Not Sensitive,1,-0.1
9,6.95,-0.1680000000000001,0,Not Sensitive,2,0.0
9,3.333333333333333,8.471,2,Not Sensitive,1,-0.1
9,6.066666666666666,6.254,2,Not Sensitive,0,-0.2
9,7.166666666666667,-0.0300000000000011,2,Not Sensitive,3,0.1
9,6.0,16.543,2,Not Sensitive,4,0.2
9,4.016666666666667,3.133,0,Not Sensitive,1,-0.1
10,6.033333333333333,0.984,1,Not Sensitive,4,0.2
10,6.183333333333334,-0.0310000000000023,2,Not Sensitive,0,-0.2
11,5.933333333333334,14.369,2,Not Sensitive,0,-0.2
12,5.583333333333333,12.171,2,Not Sensitive,0,-0.2
14,5.633333333333334,2.7989999999999995,2,Not Sensitive,3,0.1
18,7.933333333333334,11.091,1,Not Sensitive,1,-0.1
6,8.816666666666666,4.621,1,Not Sensitive,4,0.2
6,9.433333333333334,5.167999999999999,2,Not Sensitive,2,0.0
6,1.0,0.2390000000000007,1,Not Sensitive,0,-0.2
6,7.75,-0.6769999999999996,1,Not Sensitive,4,0.2
7,11.416666666666666,12.938,2,Not Sensitive,4,0.2
7,9.583333333333334,7.798,1,Not Sensitive,3,0.1
7,3.2666666666666666,8.367,1,Not Sensitive,1,-0.1
7,5.416666666666667,-10.325,0,Not Sensitive,3,0.1
7,7.433333333333334,0.2259999999999991,2,Not Sensitive,3,0.1
7,1.0833333333333333,5.62,1,Not Sensitive,4,0.2
7,7.65,2.62,0,Not Sensitive,1,-0.1
7,9.0,15.987,2,Not Sensitive,1,-0.1
7,6.3,1.9700000000000009,1,Not Sensitive,1,-0.1
7,9.016666666666667,-0.0350000000000001,2,Not Sensitive,0,-0.2
7,6.95,6.999,0,Not Sensitive,1,-0.1
7,6.633333333333334,2.879,1,Not Sensitive,4,0.2
7,6.0,21.101,2,Not Sensitive,0,-0.2
7,8.95,1.9450000000000005,1,Not Sensitive,2,0.0
8,6.133333333333334,0.1779999999999999,0,Not Sensitive,3,0.1
8,7.166666666666667,9.63,2,Not Sensitive,1,-0.1
8,8.933333333333334,19.493,2,Not Sensitive,2,0.0
8,8.983333333333333,2.536,1,Not Sensitive,1,-0.1
8,4.883333333333334,-0.0280000000000004,1,Not Sensitive,3,0.1
8,3.783333333333333,3.69,1,Not Sensitive,4,0.2
8,3.15,1.9290000000000005,0,Not Sensitive,4,0.2
8,7.25,5.933,2,Not Sensitive,3,0.1
8,5.75,2.8480000000000008,1,Not Sensitive,2,0.0
8,8.533333333333333,1.7140000000000055,2,Not Sensitive,0,-0.2
8,6.616666666666666,3.6229999999999993,1,Not Sensitive,0,-0.2
8,6.033333333333333,6.800000000000001,2,Not Sensitive,1,-0.1
8,5.583333333333333,7.251,1,Not Sensitive,3,0.1
8,7.616666666666666,12.025,2,Not Sensitive,3,0.1
8,3.816666666666667,3.691,0,Not Sensitive,0,-0.2
8,9.25,-1.4560000000000004,0,Not Sensitive,2,0.0
8,7.916666666666667,2.654,1,Not Sensitive,3,0.1
8,4.016666666666667,3.05,0,Not Sensitive,4,0.2
9,6.75,0.2560000000000002,1,Not Sensitive,4,0.2
9,6.083333333333333,7.003,1,Not Sensitive,3,0.1
9,6.733333333333333,3.266000000000002,2,Not Sensitive,2,0.0
10,4.483333333333333,2.546,1,Not Sensitive,4,0.2
10,6.033333333333333,0.9250000000000008,1,Not Sensitive,2,0.0
10,3.65,9.641,1,Not Sensitive,0,-0.2
12,4.3,2.8150000000000004,1,Not Sensitive,1,-0.1
13,5.583333333333333,5.565,1,Not Sensitive,0,-0.2
13,1.3,14.423,2,Not Sensitive,1,-0.1
13,3.1,6.8580000000000005,1,Not Sensitive,4,0.2
13,5.983333333333333,6.827,2,Not Sensitive,1,-0.1
14,3.2666666666666666,13.785,1,Not Sensitive,1,-0.1
14,6.0,21.606,2,Not Sensitive,3,0.1
6,10.866666666666667,-0.0459999999999993,2,Not Sensitive,1,-0.1
6,8.916666666666666,11.888,1,Not Sensitive,3,0.1
6,7.566666666666666,14.766,1,Not Sensitive,1,-0.1
6,3.3666666666666667,0.8620000000000001,0,Not Sensitive,3,0.1
7,6.683333333333334,13.532,2,Not Sensitive,4,0.2
7,7.166666666666667,12.136,2,Not Sensitive,4,0.2
7,8.65,2.6560000000000006,1,Not Sensitive,1,-0.1
7,8.6,5.444000000000003,2,Not Sensitive,2,0.0
7,1.0833333333333333,5.533,1,Not Sensitive,4,0.2
7,6.3,1.833,1,Not Sensitive,0,-0.2
7,4.05,3.1100000000000003,1,Not Sensitive,0,-0.2
8,6.133333333333334,0.0279999999999995,0,Not Sensitive,3,0.1
8,9.333333333333334,11.921,1,Not Sensitive,2,0.0
8,9.116666666666667,4.3260000000000005,1,Not Sensitive,3,0.1
8,11.416666666666666,11.978,2,Not Sensitive,1,-0.1
8,6.95,13.948,1,Not Sensitive,4,0.2
8,7.816666666666666,5.944,0,Not Sensitive,2,0.0
8,4.133333333333334,13.998,1,Not Sensitive,3,0.1
8,4.283333333333333,-0.633,0,Not Sensitive,3,0.1
8,7.85,-0.0080000000000026,2,Not Sensitive,0,-0.2
8,9.016666666666667,-0.0289999999999999,1,Not Sensitive,1,-0.1
8,3.15,2.005,0,Not Sensitive,3,0.1
8,7.766666666666667,18.446,2,Not Sensitive,0,-0.2
8,7.766666666666667,11.248,2,Not Sensitive,2,0.0
8,1.5166666666666666,1.497,0,Not Sensitive,3,0.1
8,4.016666666666667,2.715,0,Not Sensitive,0,-0.2
8,5.933333333333334,16.671,2,Not Sensitive,1,-0.1
8,5.75,2.8160000000000007,1,Not Sensitive,4,0.2
9,2.0,2.793,0,Not Sensitive,2,0.0
9,6.016666666666667,-0.5860000000000003,0,Not Sensitive,3,0.1
9,6.083333333333333,5.877,1,Not Sensitive,0,-0.2
9,3.816666666666667,2.829,0,Not Sensitive,3,0.1
9,7.916666666666667,4.039,1,Not Sensitive,4,0.2
9,6.816666666666666,-1.362,0,Not Sensitive,3,0.1
9,7.616666666666666,12.518,2,Not Sensitive,3,0.1
9,9.25,-1.7160000000000002,0,Not Sensitive,0,-0.2
9,5.583333333333333,0.0830000000000001,1,Not Sensitive,4,0.2
9,8.933333333333334,45.0,2,Not Sensitive,2,0.0
10,6.883333333333334,17.650000000000002,2,Not Sensitive,0,-0.2
10,6.033333333333333,1.152000000000001,1,Not Sensitive,4,0.2
10,6.183333333333334,11.54,2,Not Sensitive,4,0.2
10,5.766666666666667,7.425000000000001,2,Not Sensitive,3,0.1
11,1.0166666666666666,4.873,0,Not Sensitive,1,-0.1
11,3.3833333333333333,-0.0250000000000003,1,Not Sensitive,1,-0.1
12,6.8,14.812,2,Not Sensitive,2,0.0
12,6.316666666666666,21.44,2,Not Sensitive,3,0.1
13,3.95,-0.0289999999999999,0,Not Sensitive,1,-0.1
13,4.283333333333333,4.101,1,Not Sensitive,0,-0.2
13,2.066666666666667,7.626,1,Not Sensitive,2,0.0
13,9.883333333333333,18.735,2,Not Sensitive,3,0.1
13,2.3,-1.5419999999999998,0,Not Sensitive,0,-0.2
13,8.983333333333333,6.089,1,Not Sensitive,1,-0.1
14,7.933333333333334,11.971,1,Not Sensitive,1,-0.1
15,6.033333333333333,12.28,2,Not Sensitive,1,-0.1
15,2.583333333333333,6.9830000000000005,1,Not Sensitive,1,-0.1
18,1.0,3.07,0,Not Sensitive,4,0.2
6,8.85,4.687,1,Not Sensitive,2,0.0
6,3.85,-0.3270000000000017,2,Not Sensitive,2,0.0
7,1.0833333333333333,5.632,1,Not Sensitive,1,-0.1
7,9.15,-1.2539999999999996,0,Not Sensitive,2,0.0
7,2.566666666666667,-2.684000000000001,2,Not Sensitive,0,-0.2
7,6.3,2.3710000000000004,1,Not Sensitive,0,-0.2
7,11.416666666666666,11.592,2,Not Sensitive,2,0.0
8,8.983333333333333,6.876,1,Not Sensitive,1,-0.1
8,8.833333333333334,1.9990000000000008,1,Not Sensitive,3,0.1
8,5.916666666666667,-0.0920000000000023,2,Not Sensitive,1,-0.1
8,8.733333333333333,4.414,1,Not Sensitive,4,0.2
8,4.45,2.093,1,Not Sensitive,3,0.1
8,2.0,4.605,0,Not Sensitive,4,0.2
8,5.75,3.872,1,Not Sensitive,2,0.0
8,8.633333333333333,11.053,2,Not Sensitive,4,0.2
8,7.483333333333333,-2.2390000000000008,1,Not Sensitive,2,0.0
8,3.15,2.1050000000000004,0,Not Sensitive,4,0.2
8,6.983333333333333,1.838,1,Not Sensitive,3,0.1
8,4.3,-0.1099999999999994,1,Not Sensitive,4,0.2
8,8.633333333333333,4.0,0,Not Sensitive,1,-0.1
9,3.816666666666667,4.095000000000001,0,Not Sensitive,2,0.0
9,12.0,7.844000000000001,2,Not Sensitive,0,-0.2
9,4.9,1.5879999999999992,1,Not Sensitive,4,0.2
9,8.616666666666667,13.178999999999998,2,Not Sensitive,2,0.0
9,7.616666666666666,11.289,2,Not Sensitive,0,-0.2
9,4.266666666666667,1.388,0,Not Sensitive,2,0.0
9,7.75,2.8969999999999985,2,Not Sensitive,2,0.0
9,8.116666666666667,22.164,2,Not Sensitive,0,-0.2
10,6.033333333333333,1.0610000000000015,1,Not Sensitive,0,-0.2
10,7.933333333333334,8.809999999999999,1,Not Sensitive,3,0.1
10,6.483333333333333,24.0,2,Not Sensitive,4,0.2
10,6.4,12.212,2,Not Sensitive,4,0.2
11,4.016666666666667,3.1340000000000003,0,Not Sensitive,2,0.0
11,1.0833333333333333,3.622,1,Not Sensitive,1,-0.1
12,4.366666666666666,0.3049999999999997,2,Not Sensitive,1,-0.1
12,3.1166666666666667,4.612,1,Not Sensitive,2,0.0
13,3.733333333333333,2.542,1,Not Sensitive,3,0.1
13,6.25,1.7089999999999996,2,Not Sensitive,0,-0.2
14,3.966666666666667,3.65,1,Not Sensitive,2,0.0
14,1.0666666666666669,0.5949999999999998,0,Not Sensitive,4,0.2
15,2.7333333333333334,2.0820000000000007,2,Not Sensitive,1,-0.1
16,7.933333333333334,6.5600000000000005,1,Not Sensitive,1,-0.1
10,8.066666666666666,13.471,2,Not Sensitive,1,-0.1
6,8.85,4.678,1,Not Sensitive,3,0.1
6,4.216666666666667,0.9880000000000004,0,Not Sensitive,4,0.2
6,1.0833333333333333,4.852,1,Not Sensitive,3,0.1
6,3.3666666666666667,-0.0170000000000003,0,Not Sensitive,0,-0.2
6,9.55,9.529999999999998,2,Not Sensitive,2,0.0
7,4.366666666666666,-0.0250000000000003,1,Not Sensitive,2,0.0
7,8.833333333333334,-1.1240000000000006,0,Not Sensitive,1,-0.1
7,3.733333333333333,-1.144,0,Not Sensitive,1,-0.1
7,9.333333333333334,7.294,1,Not Sensitive,0,-0.2
7,11.416666666666666,11.32,2,Not Sensitive,3,0.1
7,6.3,1.6959999999999995,1,Not Sensitive,4,0.2
7,7.716666666666667,-1.3900000000000006,0,Not Sensitive,0,-0.2
7,8.733333333333333,2.273,1,Not Sensitive,2,0.0
8,7.416666666666667,-2.902000000000001,2,Not Sensitive,2,0.0
8,7.45,-0.5380000000000003,1,Not Sensitive,3,0.1
8,5.516666666666667,1.5039999999999996,1,Not Sensitive,0,-0.2
8,9.533333333333331,14.031,2,Not Sensitive,4,0.2
8,8.633333333333333,6.346,2,Not Sensitive,0,-0.2
8,10.933333333333334,10.133,2,Not Sensitive,0,-0.2
8,7.283333333333333,9.446,2,Not Sensitive,3,0.1
8,8.983333333333333,7.488,1,Not Sensitive,4,0.2
8,6.75,27.0,2,Not Sensitive,2,0.0
8,4.45,2.38,1,Not Sensitive,1,-0.1
8,3.15,1.7779999999999996,0,Not Sensitive,4,0.2
8,6.75,27.0,2,Not Sensitive,2,0.0
8,4.683333333333334,6.565,1,Not Sensitive,3,0.1
8,6.75,-0.1460000000000008,2,Not Sensitive,4,0.2
8,5.483333333333333,1.5440000000000005,2,Not Sensitive,4,0.2
8,7.483333333333333,8.902999999999999,1,Not Sensitive,2,0.0
8,6.133333333333334,0.314,0,Not Sensitive,2,0.0
8,7.3,6.875,2,Not Sensitive,0,-0.2
8,3.5,-0.129999999999999,2,Not Sensitive,0,-0.2
8,6.333333333333333,4.579000000000001,1,Not Sensitive,4,0.2
8,7.1,-1.4130000000000005,2,Not Sensitive,1,-0.1
8,6.0,12.402,2,Not Sensitive,3,0.1
9,11.6,4.969999999999999,2,Not Sensitive,2,0.0
9,8.566666666666666,2.092,1,Not Sensitive,0,-0.2
9,8.266666666666667,-2.183,0,Not Sensitive,3,0.1
9,6.6,15.785,2,Not Sensitive,4,0.2
9,7.616666666666666,12.289,2,Not Sensitive,2,0.0
9,8.933333333333334,2.527000000000001,2,Not Sensitive,2,0.0
9,6.9,-0.0619999999999993,1,Not Sensitive,0,-0.2
9,8.533333333333333,-0.0530000000000008,2,Not Sensitive,1,-0.1
9,4.016666666666667,1.3030000000000008,1,Not Sensitive,2,0.0
9,1.5166666666666666,1.6390000000000002,0,Not Sensitive,1,-0.1
9,7.916666666666667,23.685,2,Not Sensitive,3,0.1
9,6.033333333333333,8.794,1,Not Sensitive,2,0.0
9,8.833333333333334,4.064,1,Not Sensitive,2,0.0
9,1.0166666666666666,5.025,0,Not Sensitive,1,-0.1
10,5.8,3.0730000000000004,1,Not Sensitive,0,-0.2
10,2.15,3.59,0,Not Sensitive,4,0.2
10,6.283333333333333,-0.6379999999999999,0,Not Sensitive,3,0.1
10,6.033333333333333,6.087,2,Not Sensitive,2,0.0
11,4.316666666666666,-0.9149999999999991,0,Not Sensitive,0,-0.2
11,5.816666666666666,9.784,2,Not Sensitive,2,0.0
12,2.5,3.645,0,Not Sensitive,3,0.1
12,12.0,-0.1500000000000003,0,Not Sensitive,4,0.2
13,4.466666666666667,5.170999999999999,1,Not Sensitive,2,0.0
13,3.816666666666667,2.0010000000000003,0,Not Sensitive,1,-0.1
14,4.483333333333333,3.1540000000000017,1,Not Sensitive,0,-0.2
14,4.016666666666667,3.321,0,Not Sensitive,4,0.2
14,6.133333333333334,3.1910000000000007,1,Not Sensitive,2,0.0
14,3.95,3.193,0,Not Sensitive,4,0.2
14,6.616666666666666,8.911,1,Not Sensitive,1,-0.1
5,8.85,4.584,1,Not Sensitive,2,0.0
6,3.3666666666666667,-0.008,0,Not Sensitive,4,0.2
6,1.0833333333333333,5.043,1,Not Sensitive,2,0.0
7,4.216666666666667,3.098,0,Not Sensitive,2,0.0
7,7.766666666666667,11.359000000000002,2,Not Sensitive,4,0.2
7,6.716666666666667,-0.004999999999999,2,Not Sensitive,2,0.0
7,7.716666666666667,-0.1660000000000003,0,Not Sensitive,1,-0.1
7,11.416666666666666,3.053000000000001,2,Not Sensitive,4,0.2
7,9.333333333333334,8.345,1,Not Sensitive,4,0.2
7,7.45,0.9879999999999978,2,Not Sensitive,1,-0.1
7,10.283333333333331,0.9980000000000012,2,Not Sensitive,1,-0.1
7,6.233333333333333,1.9410000000000007,1,Not Sensitive,1,-0.1
7,7.116666666666666,-0.1130000000000004,0,Not Sensitive,2,0.0
7,6.3,1.0589999999999993,1,Not Sensitive,2,0.0
7,6.816666666666666,0.4350000000000005,1,Not Sensitive,3,0.1
7,9.033333333333331,4.263,1,Not Sensitive,2,0.0
7,6.366666666666666,2.6370000000000005,1,Not Sensitive,1,-0.1
8,8.816666666666666,3.944,0,Not Sensitive,3,0.1
8,1.0,4.09,0,Not Sensitive,1,-0.1
8,3.783333333333333,1.994,1,Not Sensitive,0,-0.2
8,6.133333333333334,4.561,1,Not Sensitive,4,0.2
8,6.0,19.049,2,Not Sensitive,0,-0.2
8,3.783333333333333,1.6470000000000002,0,Not Sensitive,1,-0.1
8,4.45,1.2780000000000005,1,Not Sensitive,2,0.0
8,5.75,2.539999999999999,1,Not Sensitive,4,0.2
8,6.333333333333333,5.038,1,Not Sensitive,2,0.0
8,7.05,4.865,2,Not Sensitive,2,0.0
8,8.616666666666667,24.136,2,Not Sensitive,4,0.2
8,8.266666666666667,0.4870000000000001,0,Not Sensitive,4,0.2
8,6.316666666666666,3.7319999999999993,1,Not Sensitive,0,-0.2
8,6.983333333333333,1.2960000000000005,1,Not Sensitive,1,-0.1
8,7.533333333333333,6.967,1,Not Sensitive,2,0.0
8,3.816666666666667,3.036,0,Not Sensitive,1,-0.1
8,7.616666666666666,12.314,2,Not Sensitive,1,-0.1
9,3.15,2.103,0,Not Sensitive,3,0.1
9,8.933333333333334,14.443,2,Not Sensitive,0,-0.2
9,4.983333333333333,3.867000000000001,1,Not Sensitive,2,0.0
9,2.1666666666666665,5.402,1,Not Sensitive,4,0.2
9,5.516666666666667,5.895,1,Not Sensitive,4,0.2
9,7.466666666666667,5.245999999999999,2,Not Sensitive,1,-0.1
9,6.516666666666667,0.7720000000000002,1,Not Sensitive,0,-0.2
9,6.366666666666666,-1.6839999999999975,2,Not Sensitive,0,-0.2
9,7.133333333333334,4.616,2,Not Sensitive,2,0.0
10,5.583333333333333,-0.0289999999999999,1,Not Sensitive,2,0.0
11,3.45,-0.096,0,Not Sensitive,1,-0.1
11,2.0,3.048,0,Not Sensitive,1,-0.1
11,4.016666666666667,2.931,0,Not Sensitive,1,-0.1
12,4.533333333333333,-0.0099999999999997,1,Not Sensitive,3,0.1
12,6.8,3.039,1,Not Sensitive,0,-0.2
12,3.783333333333333,2.689,0,Not Sensitive,1,-0.1
13,7.916666666666667,17.977,2,Not Sensitive,0,-0.2
13,4.633333333333334,4.448,1,Not Sensitive,4,0.2
13,3.8,6.562,0,Not Sensitive,4,0.2
14,2.716666666666667,17.000999999999998,2,Not Sensitive,0,-0.2
15,8.983333333333333,6.858,1,Not Sensitive,4,0.2
15,6.716666666666667,4.058,1,Not Sensitive,4,0.2
6,10.933333333333334,11.439,2,Not Sensitive,4,0.2
7,5.2,2.4869999999999983,2,Not Sensitive,2,0.0
7,6.716666666666667,-2.212999999999999,0,Not Sensitive,2,0.0
7,6.133333333333334,4.104,1,Not Sensitive,0,-0.2
7,6.8,5.779,1,Not Sensitive,0,-0.2
7,7.483333333333333,13.667,1,Not Sensitive,3,0.1
7,4.683333333333334,23.974,2,Not Sensitive,2,0.0
7,6.3,1.8000000000000007,1,Not Sensitive,0,-0.2
7,6.05,-0.0609999999999999,0,Not Sensitive,2,0.0
7,8.733333333333333,2.271,1,Not Sensitive,3,0.1
7,9.4,24.832,2,Not Sensitive,0,-0.2
7,7.45,0.7929999999999993,2,Not Sensitive,0,-0.2
7,11.416666666666666,11.49,2,Not Sensitive,0,-0.2
7,9.333333333333334,7.116,1,Not Sensitive,0,-0.2
7,8.916666666666666,-0.5730000000000004,2,Not Sensitive,1,-0.1
7,8.016666666666667,4.077,0,Not Sensitive,2,0.0
8,7.616666666666666,12.578,2,Not Sensitive,2,0.0
8,4.883333333333334,0.3790000000000013,2,Not Sensitive,2,0.0
8,3.783333333333333,0.7720000000000002,1,Not Sensitive,3,0.1
8,7.083333333333333,6.341,1,Not Sensitive,1,-0.1
8,7.783333333333333,1.0279999999999987,2,Not Sensitive,2,0.0
8,8.483333333333333,17.971,2,Not Sensitive,2,0.0
8,4.283333333333333,-0.0060000000000002,1,Not Sensitive,0,-0.2
8,8.983333333333333,5.097,2,Not Sensitive,0,-0.2
8,1.0,3.066,0,Not Sensitive,0,-0.2
8,8.633333333333333,6.765000000000001,2,Not Sensitive,2,0.0
8,5.75,2.8640000000000008,1,Not Sensitive,0,-0.2
8,4.45,2.463,1,Not Sensitive,2,0.0
8,3.15,2.016,0,Not Sensitive,3,0.1
8,6.366666666666666,1.9480000000000004,2,Not Sensitive,3,0.1
8,8.933333333333334,16.515,2,Not Sensitive,4,0.2
8,12.0,4.146000000000001,2,Not Sensitive,1,-0.1
8,7.65,19.624,2,Not Sensitive,0,-0.2
8,4.983333333333333,1.2870000000000008,1,Not Sensitive,0,-0.2
8,3.816666666666667,2.515,0,Not Sensitive,1,-0.1
8,6.816666666666666,-3.5470000000000006,1,Not Sensitive,1,-0.1
9,6.833333333333333,22.653,2,Not Sensitive,4,0.2
9,2.1666666666666665,4.928,1,Not Sensitive,1,-0.1
9,7.983333333333333,-0.1929999999999978,2,Not Sensitive,2,0.0
9,5.2,1.8290000000000008,1,Not Sensitive,0,-0.2
9,8.616666666666667,12.357,2,Not Sensitive,1,-0.1
9,7.633333333333334,22.409,2,Not Sensitive,2,0.0
9,6.0,16.356,2,Not Sensitive,1,-0.1
9,7.266666666666667,21.531,2,Not Sensitive,2,0.0
9,11.6,1.6720000000000006,2,Not Sensitive,3,0.1
9,4.35,6.309,1,Not Sensitive,2,0.0
9,5.583333333333333,3.537000000000001,1,Not Sensitive,4,0.2
9,7.216666666666667,-0.9260000000000002,1,Not Sensitive,2,0.0
9,8.566666666666666,4.351,1,Not Sensitive,1,-0.1
9,2.466666666666667,1.2560000000000002,0,Not Sensitive,3,0.1
10,6.2,3.958,2,Not Sensitive,3,0.1
11,6.516666666666667,0.8000000000000007,1,Not Sensitive,2,0.0
12,2.0,2.426,0,Not Sensitive,1,-0.1
12,12.0,14.837,1,Not Sensitive,3,0.1
13,3.283333333333333,2.402,0,Not Sensitive,2,0.0
13,6.8,6.736999999999999,1,Not Sensitive,2,0.0
13,4.266666666666667,-0.0249999999999985,2,Not Sensitive,2,0.0
14,7.933333333333334,8.295,1,Not Sensitive,3,0.1
6,3.3666666666666667,-0.0190000000000001,0,Not Sensitive,0,-0.2
7,9.633333333333333,1.383000000000003,2,Not Sensitive,1,-0.1
7,9.55,19.65,2,Not Sensitive,4,0.2
7,9.683333333333334,-0.588000000000001,1,Not Sensitive,4,0.2
7,6.683333333333334,13.072,2,Not Sensitive,1,-0.1
7,4.216666666666667,5.606,1,Not Sensitive,0,-0.2
7,6.3,1.638,1,Not Sensitive,1,-0.1
7,8.65,2.5969999999999995,1,Not Sensitive,2,0.0
7,7.45,-0.9329999999999998,1,Not Sensitive,1,-0.1
7,9.533333333333331,7.472,1,Not Sensitive,1,-0.1
7,5.266666666666667,4.6850000000000005,1,Not Sensitive,3,0.1
7,4.883333333333334,0.2100000000000008,1,Not Sensitive,4,0.2
7,8.733333333333333,1.101,1,Not Sensitive,4,0.2
7,6.133333333333334,4.393,1,Not Sensitive,2,0.0
7,2.5,2.9350000000000005,1,Not Sensitive,2,0.0
7,7.216666666666667,2.882,1,Not Sensitive,3,0.1
8,6.333333333333333,4.873,1,Not Sensitive,2,0.0
8,6.8,9.156,2,Not Sensitive,0,-0.2
8,4.3,4.208,1,Not Sensitive,3,0.1
8,11.416666666666666,12.258,2,Not Sensitive,3,0.1
8,8.983333333333333,6.932,2,Not Sensitive,1,-0.1
8,8.933333333333334,14.454,2,Not Sensitive,1,-0.1
8,7.5,4.673,2,Not Sensitive,0,-0.2
8,3.2666666666666666,5.516,1,Not Sensitive,3,0.1
8,7.616666666666666,12.49,2,Not Sensitive,3,0.1
8,7.766666666666667,13.265999999999998,2,Not Sensitive,1,-0.1
8,4.45,8.612,1,Not Sensitive,4,0.2
8,6.0,16.31,2,Not Sensitive,4,0.2
8,9.116666666666667,4.727,2,Not Sensitive,1,-0.1
8,5.75,2.8680000000000003,1,Not Sensitive,2,0.0
8,8.616666666666667,3.811,2,Not Sensitive,3,0.1
8,6.483333333333333,6.205,1,Not Sensitive,0,-0.2
8,3.15,1.979,0,Not Sensitive,4,0.2
8,5.583333333333333,3.6910000000000007,1,Not Sensitive,2,0.0
8,7.25,1.367,0,Not Sensitive,3,0.1
8,3.3833333333333333,1.908999999999999,2,Not Sensitive,2,0.0
8,5.2,-0.5400000000000009,1,Not Sensitive,3,0.1
8,7.366666666666666,19.283,2,Not Sensitive,3,0.1
8,7.366666666666666,16.578,2,Not Sensitive,1,-0.1
9,4.016666666666667,3.934,0,Not Sensitive,1,-0.1
9,3.816666666666667,3.3230000000000004,0,Not Sensitive,0,-0.2
9,6.883333333333334,-1.2420000000000009,2,Not Sensitive,0,-0.2
9,4.983333333333333,7.881,1,Not Sensitive,2,0.0
9,1.0,10.115,2,Not Sensitive,1,-0.1
9,6.983333333333333,2.6050000000000004,2,Not Sensitive,3,0.1
9,6.35,16.502000000000002,2,Not Sensitive,1,-0.1
9,2.0,2.5620000000000003,0,Not Sensitive,3,0.1
9,6.516666666666667,1.1590000000000007,1,Not Sensitive,1,-0.1
10,6.383333333333334,1.3230000000000004,2,Not Sensitive,3,0.1
12,3.95,-0.0199999999999995,0,Not Sensitive,2,0.0
12,9.4,13.707,2,Not Sensitive,1,-0.1
12,4.016666666666667,3.162,0,Not Sensitive,4,0.2
12,3.816666666666667,36.096,2,Not Sensitive,4,0.2
13,4.216666666666667,10.023,2,Not Sensitive,3,0.1
13,4.266666666666667,0.1270000000000006,1,Not Sensitive,2,0.0
14,1.0166666666666666,9.126,1,Not Sensitive,3,0.1
15,2.333333333333333,8.378,1,Not Sensitive,2,0.0
16,3.433333333333333,17.246000000000002,2,Not Sensitive,0,-0.2
6,8.766666666666667,4.816,1,Not Sensitive,1,-0.1
