INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP,DATE,HOUR,DATETIME,WEEKDAY,IS_WEEKEND,HOUR_SIN,HOUR_COS,DAY_OF_YEAR,ROLLING_MEAN_6H,ROLLING_STD_6H
2024-07-18T18:00:00-00:00,2024-07-18T19:00:00-00:00,2024-07-18,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.81927,86,2024-07-18,12,2024-07-18 11:00:00,3,0,1.2246467991473532e-16,-1.0,200,34.211495,3.8773269780244326
2024-07-18T19:00:00-00:00,2024-07-18T20:00:00-00:00,2024-07-18,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.63853,86,2024-07-18,13,2024-07-18 12:00:00,3,0,-0.2588190451025208,-0.9659258262890683,200,32.65314333333333,2.0633961088827912
2024-07-18T20:00:00-00:00,2024-07-18T21:00:00-00:00,2024-07-18,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.08255,86,2024-07-18,14,2024-07-18 13:00:00,3,0,-0.4999999999999997,-0.8660254037844388,200,32.245225,1.2084993909125277
2024-07-18T21:00:00-00:00,2024-07-18T22:00:00-00:00,2024-07-18,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.97738,86,2024-07-18,15,2024-07-18 14:00:00,3,0,-0.7071067811865471,-0.7071067811865479,200,32.61643333333333,1.6544075685128619
2024-07-18T22:00:00-00:00,2024-07-18T23:00:00-00:00,2024-07-18,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.36088,86,2024-07-18,16,2024-07-18 15:00:00,3,0,-0.8660254037844385,-0.5000000000000004,200,33.89347,2.577642297675545
2024-07-18T23:00:00-00:00,2024-07-19T00:00:00-00:00,2024-07-18,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.32915,86,2024-07-18,17,2024-07-18 16:00:00,3,0,-0.9659258262890683,-0.25881904510252063,200,35.20129333333333,3.0558543853189097
2024-07-19T00:00:00-00:00,2024-07-19T01:00:00-00:00,2024-07-18,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.85589,86,2024-07-18,18,2024-07-18 17:00:00,3,0,-1.0,-1.8369701987210297e-16,200,38.20739666666666,6.809752539597385
2024-07-19T01:00:00-00:00,2024-07-19T02:00:00-00:00,2024-07-18,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,68.30611,86,2024-07-18,19,2024-07-18 18:00:00,3,0,-0.9659258262890684,0.2588190451025203,200,44.31866,13.19515779454292
2024-07-19T02:00:00-00:00,2024-07-19T03:00:00-00:00,2024-07-18,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,91.37592,86,2024-07-18,20,2024-07-18 19:00:00,3,0,-0.8660254037844386,0.5000000000000001,200,53.867555,22.059375977410543
2024-07-19T03:00:00-00:00,2024-07-19T04:00:00-00:00,2024-07-18,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,72.90077,86,2024-07-18,21,2024-07-18 20:00:00,3,0,-0.7071067811865477,0.7071067811865474,200,60.18812,20.970491900544623
2024-07-19T04:00:00-00:00,2024-07-19T05:00:00-00:00,2024-07-18,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,62.22137,86,2024-07-18,22,2024-07-18 21:00:00,3,0,-0.5000000000000004,0.8660254037844384,200,64.16486833333333,18.06447446486569
2024-07-19T05:00:00-00:00,2024-07-19T06:00:00-00:00,2024-07-18,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.17708,86,2024-07-18,23,2024-07-18 22:00:00,3,0,-0.25881904510252157,0.9659258262890681,200,65.30619,16.31292813427583
2024-07-19T06:00:00-00:00,2024-07-19T07:00:00-00:00,2024-07-18,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.77766,86,2024-07-18,24,2024-07-18 23:00:00,3,0,-2.4492935982947064e-16,1.0,200,64.29315166666667,17.532883479064832
2024-07-19T07:00:00-00:00,2024-07-19T08:00:00-00:00,2024-07-19,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.07082,91,2024-07-19,1,2024-07-19 00:00:00,4,0,0.25881904510252074,0.9659258262890683,201,59.92060333333333,19.49370735394666
2024-07-19T08:00:00-00:00,2024-07-19T09:00:00-00:00,2024-07-19,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.64919,91,2024-07-19,2,2024-07-19 01:00:00,4,0,0.49999999999999994,0.8660254037844387,201,51.632815,12.901985256967118
2024-07-19T09:00:00-00:00,2024-07-19T10:00:00-00:00,2024-07-19,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.5355,91,2024-07-19,3,2024-07-19 02:00:00,4,0,0.7071067811865476,0.7071067811865476,201,46.405269999999994,7.974617455653061
2024-07-19T10:00:00-00:00,2024-07-19T11:00:00-00:00,2024-07-19,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.12154,91,2024-07-19,4,2024-07-19 03:00:00,4,0,0.8660254037844386,0.5000000000000001,201,42.88863166666667,2.0756170320227367
2024-07-19T11:00:00-00:00,2024-07-19T12:00:00-00:00,2024-07-19,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.17672,91,2024-07-19,5,2024-07-19 04:00:00,4,0,0.9659258262890683,0.25881904510252074,201,42.055238333333335,1.3777091669372084
2024-07-19T12:00:00-00:00,2024-07-19T13:00:00-00:00,2024-07-19,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.67036,91,2024-07-19,6,2024-07-19 05:00:00,4,0,1.0,6.123233995736766e-17,201,41.870688333333334,0.946900078710954
2024-07-19T13:00:00-00:00,2024-07-19T14:00:00-00:00,2024-07-19,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.63667,91,2024-07-19,7,2024-07-19 06:00:00,4,0,0.9659258262890683,-0.25881904510252063,201,41.79833,0.9451345217725039
2024-07-19T14:00:00-00:00,2024-07-19T15:00:00-00:00,2024-07-19,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.48683,91,2024-07-19,8,2024-07-19 07:00:00,4,0,0.8660254037844387,-0.4999999999999998,201,41.10460333333334,2.0072690753042455
2024-07-19T15:00:00-00:00,2024-07-19T16:00:00-00:00,2024-07-19,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.597,91,2024-07-19,9,2024-07-19 08:00:00,4,0,0.7071067811865476,-0.7071067811865475,201,39.448186666666665,4.333409693725327
2024-07-19T16:00:00-00:00,2024-07-19T17:00:00-00:00,2024-07-19,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.32576,91,2024-07-19,10,2024-07-19 09:00:00,4,0,0.49999999999999994,-0.8660254037844387,201,37.81555666666667,5.311742033347677
2024-07-19T17:00:00-00:00,2024-07-19T18:00:00-00:00,2024-07-19,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.49419,91,2024-07-19,11,2024-07-19 10:00:00,4,0,0.258819045102521,-0.9659258262890682,201,35.70180166666667,6.162072922728386
2024-07-19T18:00:00-00:00,2024-07-19T19:00:00-00:00,2024-07-19,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.28964,91,2024-07-19,12,2024-07-19 11:00:00,4,0,1.2246467991473532e-16,-1.0,201,32.97168166666667,5.520886237428026
2024-07-19T19:00:00-00:00,2024-07-19T20:00:00-00:00,2024-07-19,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.60597,91,2024-07-19,13,2024-07-19 12:00:00,4,0,-0.2588190451025208,-0.9659258262890683,201,30.63323166666667,3.828829395288072
2024-07-19T20:00:00-00:00,2024-07-19T21:00:00-00:00,2024-07-19,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.26143,91,2024-07-19,14,2024-07-19 13:00:00,4,0,-0.4999999999999997,-0.8660254037844388,201,30.095665,2.74801085135327
2024-07-19T21:00:00-00:00,2024-07-19T22:00:00-00:00,2024-07-19,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.56872,91,2024-07-19,15,2024-07-19 14:00:00,4,0,-0.7071067811865471,-0.7071067811865479,201,30.090951666666665,2.7449433201255697
2024-07-19T22:00:00-00:00,2024-07-19T23:00:00-00:00,2024-07-19,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.87294,91,2024-07-19,16,2024-07-19 15:00:00,4,0,-0.8660254037844385,-0.5000000000000004,201,32.015481666666666,5.954916438733805
2024-07-19T23:00:00-00:00,2024-07-20T00:00:00-00:00,2024-07-19,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.57503,91,2024-07-19,17,2024-07-19 16:00:00,4,0,-0.9659258262890683,-0.25881904510252063,201,35.528954999999996,8.935059288512619
2024-07-20T00:00:00-00:00,2024-07-20T01:00:00-00:00,2024-07-19,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,68.05253,91,2024-07-19,18,2024-07-19 17:00:00,4,0,-1.0,-1.8369701987210297e-16,201,42.32277,14.914003540513395
2024-07-20T01:00:00-00:00,2024-07-20T02:00:00-00:00,2024-07-19,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,79.96586,91,2024-07-19,19,2024-07-19 18:00:00,4,0,-0.9659258262890684,0.2588190451025203,201,51.049418333333335,19.264626566525063
2024-07-20T02:00:00-00:00,2024-07-20T03:00:00-00:00,2024-07-19,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,125.84649,91,2024-07-19,20,2024-07-19 19:00:00,4,0,-0.8660254037844386,0.5000000000000001,201,66.313595,33.97182369405383
2024-07-20T03:00:00-00:00,2024-07-20T04:00:00-00:00,2024-07-19,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,81.86522,91,2024-07-19,21,2024-07-19 20:00:00,4,0,-0.7071067811865477,0.7071067811865474,201,74.696345,29.60894372144805
2024-07-20T04:00:00-00:00,2024-07-20T05:00:00-00:00,2024-07-19,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,63.68426,91,2024-07-19,22,2024-07-19 21:00:00,4,0,-0.5000000000000004,0.8660254037844384,201,78.16489833333334,26.152626936487753
2024-07-20T05:00:00-00:00,2024-07-20T06:00:00-00:00,2024-07-19,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,63.39516,91,2024-07-19,23,2024-07-19 22:00:00,4,0,-0.25881904510252157,0.9659258262890681,201,80.46825333333334,23.61665265009914
2024-07-20T06:00:00-00:00,2024-07-20T07:00:00-00:00,2024-07-19,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.65775,91,2024-07-19,24,2024-07-19 23:00:00,4,0,-2.4492935982947064e-16,1.0,201,77.56912333333334,26.35457306249742
2024-07-20T07:00:00-00:00,2024-07-20T08:00:00-00:00,2024-07-20,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.01939,96,2024-07-20,1,2024-07-20 00:00:00,5,1,0.25881904510252074,0.9659258262890683,202,71.91137833333333,29.224641870782683
2024-07-20T08:00:00-00:00,2024-07-20T09:00:00-00:00,2024-07-20,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.44911,96,2024-07-20,2,2024-07-20 01:00:00,5,1,0.49999999999999994,0.8660254037844387,202,58.34514833333333,14.221974514224943
2024-07-20T09:00:00-00:00,2024-07-20T10:00:00-00:00,2024-07-20,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.50747,96,2024-07-20,3,2024-07-20 02:00:00,5,1,0.7071067811865476,0.7071067811865476,202,51.78552333333334,9.495146111119807
2024-07-20T10:00:00-00:00,2024-07-20T11:00:00-00:00,2024-07-20,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.08339,96,2024-07-20,4,2024-07-20 03:00:00,5,1,0.8660254037844386,0.5000000000000001,202,48.51871166666667,7.8038397111488305
2024-07-20T11:00:00-00:00,2024-07-20T12:00:00-00:00,2024-07-20,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.20631,96,2024-07-20,5,2024-07-20 04:00:00,5,1,0.9659258262890683,0.25881904510252074,202,45.15390333333334,2.9489271581294396
2024-07-20T12:00:00-00:00,2024-07-20T13:00:00-00:00,2024-07-20,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.24429,96,2024-07-20,6,2024-07-20 05:00:00,5,1,1.0,6.123233995736766e-17,202,43.918326666666665,1.2389716443217433
2024-07-20T13:00:00-00:00,2024-07-20T14:00:00-00:00,2024-07-20,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,40.65291,96,2024-07-20,7,2024-07-20 06:00:00,5,1,0.9659258262890683,-0.25881904510252063,202,43.02391333333333,1.3508427953219764
2024-07-20T14:00:00-00:00,2024-07-20T15:00:00-00:00,2024-07-20,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.08015,96,2024-07-20,8,2024-07-20 07:00:00,5,1,0.8660254037844387,-0.4999999999999998,202,40.96242,4.502446514183877
2024-07-20T15:00:00-00:00,2024-07-20T16:00:00-00:00,2024-07-20,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.63805,96,2024-07-20,9,2024-07-20 08:00:00,5,1,0.7071067811865476,-0.7071067811865475,202,38.484183333333334,6.923320555972628
2024-07-20T16:00:00-00:00,2024-07-20T17:00:00-00:00,2024-07-20,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,25.07973,96,2024-07-20,10,2024-07-20 09:00:00,5,1,0.49999999999999994,-0.8660254037844387,202,35.31690666666667,8.096915987880388
2024-07-20T17:00:00-00:00,2024-07-20T18:00:00-00:00,2024-07-20,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,25.99782,96,2024-07-20,11,2024-07-20 10:00:00,5,1,0.258819045102521,-0.9659258262890682,202,32.448825,7.7852113553683475
2024-07-20T18:00:00-00:00,2024-07-20T19:00:00-00:00,2024-07-20,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.71815,96,2024-07-20,12,2024-07-20 11:00:00,5,1,1.2246467991473532e-16,-1.0,202,29.861135,5.808751387545878
2024-07-20T19:00:00-00:00,2024-07-20T20:00:00-00:00,2024-07-20,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.72052,96,2024-07-20,13,2024-07-20 12:00:00,5,1,-0.2588190451025208,-0.9659258262890683,202,28.03907,2.543454467995469
2024-07-20T20:00:00-00:00,2024-07-20T21:00:00-00:00,2024-07-20,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.52985,96,2024-07-20,14,2024-07-20 13:00:00,5,1,-0.4999999999999997,-0.8660254037844388,202,27.947353333333336,2.37278523740198
2024-07-20T21:00:00-00:00,2024-07-20T22:00:00-00:00,2024-07-20,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.38267,96,2024-07-20,15,2024-07-20 14:00:00,5,1,-0.7071067811865471,-0.7071067811865479,202,28.571456666666666,2.7393156495140887
2024-07-20T22:00:00-00:00,2024-07-20T23:00:00-00:00,2024-07-20,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.87392,96,2024-07-20,16,2024-07-20 15:00:00,5,1,-0.8660254037844385,-0.5000000000000004,202,30.70382166666667,4.112931731315617
2024-07-20T23:00:00-00:00,2024-07-21T00:00:00-00:00,2024-07-20,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.56007,96,2024-07-20,17,2024-07-20 16:00:00,5,1,-0.9659258262890683,-0.25881904510252063,202,33.29753,5.290156440224272
2024-07-21T00:00:00-00:00,2024-07-21T01:00:00-00:00,2024-07-20,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,56.91588,96,2024-07-20,18,2024-07-20 17:00:00,5,1,-1.0,-1.8369701987210297e-16,202,38.16381833333333,10.242472147772885
2024-07-21T01:00:00-00:00,2024-07-21T02:00:00-00:00,2024-07-20,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,68.03983,96,2024-07-20,19,2024-07-20 18:00:00,5,1,-0.9659258262890684,0.2588190451025203,202,44.550369999999994,14.839809376839277
2024-07-21T02:00:00-00:00,2024-07-21T03:00:00-00:00,2024-07-20,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,99.86003,96,2024-07-20,20,2024-07-20 19:00:00,5,1,-0.8660254037844386,0.5000000000000001,202,55.938733333333325,25.347802048610728
2024-07-21T03:00:00-00:00,2024-07-21T04:00:00-00:00,2024-07-20,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,76.55118,96,2024-07-20,21,2024-07-20 20:00:00,5,1,-0.7071067811865477,0.7071067811865474,202,63.46681833333333,23.213770361705244
2024-07-21T04:00:00-00:00,2024-07-21T05:00:00-00:00,2024-07-20,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,62.36292,96,2024-07-20,22,2024-07-20 21:00:00,5,1,-0.5000000000000004,0.8660254037844384,202,67.54831833333333,19.701096238331136
2024-07-21T05:00:00-00:00,2024-07-21T06:00:00-00:00,2024-07-20,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,55.21211,96,2024-07-20,23,2024-07-20 22:00:00,5,1,-0.25881904510252157,0.9659258262890681,202,69.82365833333333,16.6517021164488
2024-07-21T06:00:00-00:00,2024-07-21T07:00:00-00:00,2024-07-20,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.68325,96,2024-07-20,24,2024-07-20 23:00:00,5,1,-2.4492935982947064e-16,1.0,202,67.78488666666667,19.11484118210861
2024-07-21T07:00:00-00:00,2024-07-21T08:00:00-00:00,2024-07-21,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.63663,101,2024-07-21,1,2024-07-21 00:00:00,6,1,0.25881904510252074,0.9659258262890683,203,65.38435333333332,19.962056887917015
2024-07-21T08:00:00-00:00,2024-07-21T09:00:00-00:00,2024-07-21,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.21839,101,2024-07-21,2,2024-07-21 01:00:00,6,1,0.49999999999999994,0.8660254037844387,203,56.11074666666667,12.131328159252583
2024-07-21T09:00:00-00:00,2024-07-21T10:00:00-00:00,2024-07-21,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.82641,101,2024-07-21,3,2024-07-21 02:00:00,6,1,0.7071067811865476,0.7071067811865476,203,50.323285,8.013841755747219
2024-07-21T10:00:00-00:00,2024-07-21T11:00:00-00:00,2024-07-21,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.21632,101,2024-07-21,4,2024-07-21 03:00:00,6,1,0.8660254037844386,0.5000000000000001,203,47.132185,5.754402206116415
2024-07-21T11:00:00-00:00,2024-07-21T12:00:00-00:00,2024-07-21,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.7177,101,2024-07-21,5,2024-07-21 04:00:00,6,1,0.9659258262890683,0.25881904510252074,203,44.883116666666666,4.455274028617546
2024-07-21T12:00:00-00:00,2024-07-21T13:00:00-00:00,2024-07-21,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.26595,101,2024-07-21,6,2024-07-21 05:00:00,6,1,1.0,6.123233995736766e-17,203,44.81356666666667,4.4622697844341515
2024-07-21T13:00:00-00:00,2024-07-21T14:00:00-00:00,2024-07-21,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,40.10869,101,2024-07-21,7,2024-07-21 06:00:00,6,1,0.9659258262890683,-0.25881904510252063,203,42.558910000000004,1.6338797937814258
2024-07-21T14:00:00-00:00,2024-07-21T15:00:00-00:00,2024-07-21,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.05973,101,2024-07-21,8,2024-07-21 07:00:00,6,1,0.8660254037844387,-0.4999999999999998,203,40.199133333333336,5.165504180723675
2024-07-21T15:00:00-00:00,2024-07-21T16:00:00-00:00,2024-07-21,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,25.69311,101,2024-07-21,9,2024-07-21 08:00:00,6,1,0.7071067811865476,-0.7071067811865475,203,37.51025,7.717619961115404
2024-07-21T16:00:00-00:00,2024-07-21T17:00:00-00:00,2024-07-21,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.52568,101,2024-07-21,10,2024-07-21 09:00:00,6,1,0.49999999999999994,-0.8660254037844387,203,34.06181,9.148070419049404
2024-07-21T17:00:00-00:00,2024-07-21T18:00:00-00:00,2024-07-21,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.30725,101,2024-07-21,11,2024-07-21 10:00:00,6,1,0.258819045102521,-0.9659258262890682,203,30.993401666666667,9.15415853981693
2024-07-21T18:00:00-00:00,2024-07-21T19:00:00-00:00,2024-07-21,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.87607,101,2024-07-21,12,2024-07-21 11:00:00,6,1,1.2246467991473532e-16,-1.0,203,27.428421666666665,6.818638171718975
2024-07-21T19:00:00-00:00,2024-07-21T20:00:00-00:00,2024-07-21,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,24.26114,101,2024-07-21,13,2024-07-21 12:00:00,6,1,-0.2588190451025208,-0.9659258262890683,203,24.787163333333336,2.823265033055336
2024-07-21T20:00:00-00:00,2024-07-21T21:00:00-00:00,2024-07-21,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,25.0303,101,2024-07-21,14,2024-07-21 13:00:00,6,1,-0.4999999999999997,-0.8660254037844388,203,23.948925,1.2567754292459123
2024-07-21T21:00:00-00:00,2024-07-21T22:00:00-00:00,2024-07-21,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.95504,101,2024-07-21,15,2024-07-21 14:00:00,6,1,-0.7071067811865471,-0.7071067811865479,203,24.492580000000004,2.3724697647233084
2024-07-21T22:00:00-00:00,2024-07-21T23:00:00-00:00,2024-07-21,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.93324,101,2024-07-21,16,2024-07-21 15:00:00,6,1,-0.8660254037844385,-0.5000000000000004,203,26.39384,4.2827956295539416
2024-07-21T23:00:00-00:00,2024-07-22T00:00:00-00:00,2024-07-21,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.19633,101,2024-07-21,17,2024-07-21 16:00:00,6,1,-0.9659258262890683,-0.25881904510252063,203,28.375353333333333,5.217472833730243
