arrival_hour,park_duration,energy_gap,demand_level_encoded,price_sensitive,action_index,action_value,price_sensitive_flag,delivered_energy,revenue,peak_penalty,discomfort_penalty,reward
8,6.283333333333333,3.1735390278333,2,Free Period,1,-0.1,1,22.84948100039976,-2.284948100039976,1,0,-7.284948100039976
8,2.7375,5.699853888925,1,Free Period,2,0.0,1,19.71,0.0,1,0,-5.0
8,7.8630555555555555,9.73989722218333,1,Free Period,0,-0.2,1,56.614,-11.3228,1,0,-16.3228
8,8.080833333333333,19.122440416625,2,Free Period,1,-0.1,1,58.181999999999995,-5.8182,1,0,-10.818200000000001
8,7.046944444444445,2.2333111109749986,2,Free Period,2,0.0,1,16.079839999019992,0.0,1,0,-5.0
8,2.4125,-0.0239309723083298,0,Free Period,2,0.0,1,0.0,0.0,1,0,-5.0
8,4.5425,7.53211722224167,2,Free Period,1,-0.1,1,32.706,-3.2706000000000004,1,0,-8.2706
8,7.996388888888889,-0.7374487500582987,2,Free Period,4,0.2,1,0.0,0.0,1,1,-8.0
8,8.768611111111111,-0.6617581944333297,0,Free Period,0,-0.2,1,0.0,-0.0,1,0,-5.0
9,8.566666666666666,2.7026352777416696,1,Free Period,1,-0.1,1,19.45897399974002,-1.9458973999740021,1,0,-6.945897399974002
9,7.603055555555556,37.32327958331667,2,Free Period,0,-0.2,1,54.742000000000004,-10.948400000000001,1,0,-15.948400000000001
9,7.073333333333333,7.0073594443583005,2,Free Period,0,-0.2,1,50.452987999379765,-10.090597599875954,1,0,-15.090597599875954
10,7.6802777777777775,-1.3232234722499996,2,Free Period,1,-0.1,1,0.0,-0.0,1,0,-5.0
10,4.362777777777778,-2.710774444466701,1,Free Period,2,0.0,1,0.0,0.0,1,0,-5.0
11,2.1213888888888888,0.8660401388916701,0,Free Period,4,0.2,1,6.235489000020025,1.2470978000040052,1,1,-6.752902199995995
12,3.5322222222222224,-1.30683777773333,0,Free Period,0,-0.2,1,0.0,-0.0,0,0,-0.0
12,3.1019444444444444,0.2131841666583307,0,Free Period,0,-0.2,1,1.5349259999399811,-0.3069851999879962,0,0,-0.3069851999879962
13,2.631388888888889,8.038720555625,1,Free Period,2,0.0,1,18.946,0.0,0,0,0.0
14,3.2647222222222223,4.421946805525,1,Free Period,1,-0.1,1,23.506,-2.3506,0,0,-2.3506
14,1.8883333333333328,-0.8727275000167012,1,Free Period,4,0.2,1,0.0,0.0,0,1,-3.0
17,0.8738888888888889,1.8109694444666704,0,Free Period,0,-0.2,1,6.292000000000001,-1.2584000000000002,1,0,-6.2584
12,5.7525,-1.1841269444582991,2,Free Period,0,-0.2,1,0.0,-0.0,0,0,-0.0
8,7.304722222222222,2.179556250141699,2,Free Period,1,-0.1,1,15.692805001020234,-1.5692805001020236,1,0,-6.569280500102024
8,6.211111111111111,4.37002944439167,1,Free Period,2,0.0,1,31.464211999620023,0.0,1,0,-5.0
8,4.964722222222222,1.1123862499583304,0,Free Period,3,0.1,1,8.009180999699979,0.8009180999699979,1,1,-7.199081900030002
8,4.985,14.849250138883331,2,Free Period,2,0.0,1,35.892,0.0,1,0,-5.0
8,9.141944444444444,8.082244444383331,1,Free Period,0,-0.2,1,58.19215999955998,-11.638431999911997,1,0,-16.638431999911997
9,8.4625,0.3002938888499997,1,Free Period,0,-0.2,1,2.162115999719998,-0.4324231999439996,1,0,-5.432423199943999
9,8.509166666666667,-11.609680833316698,2,Free Period,4,0.2,1,0.0,0.0,1,1,-8.0
9,4.108888888888889,5.6151230555833305,1,Free Period,2,0.0,1,29.584000000000003,0.0,1,0,-5.0
9,5.069722222222223,8.7722208333583,2,Free Period,3,0.1,1,36.50200000000001,3.650200000000001,1,1,-4.349799999999998
9,5.405277777777778,5.0059298611333,1,Free Period,4,0.2,1,36.04269500015976,7.208539000031952,1,1,-0.7914609999680478
9,6.169722222222222,2.2850701389167014,2,Free Period,3,0.1,1,16.45250500020025,1.6452505000200253,1,1,-6.354749499979975
10,6.0552777777777775,0.3797586110999997,1,Free Period,4,0.2,1,2.734261999919998,0.5468523999839996,1,1,-7.453147600016001
11,4.033888888888889,-2.475267222174999,1,Free Period,2,0.0,1,0.0,0.0,1,0,-5.0
12,1.3869444444444443,3.88029416675,1,Free Period,0,-0.2,1,9.985999999999999,-1.9971999999999999,0,0,-1.9971999999999999
11,6.311944444444444,3.8215945832833,2,Free Period,3,0.1,1,27.51548099963976,2.7515480999639763,1,1,-5.248451900036024
6,7.207777777777777,5.91408736116667,1,Free Period,2,0.0,1,42.58142900040003,0.0,0,0,0.0
6,5.031666666666666,7.24239527776667,1,Free Period,3,0.1,1,36.228,3.6228000000000002,0,1,0.6228000000000002
7,9.141111111111112,6.5874223610833305,1,Free Period,2,0.0,1,47.42944099979998,0.0,0,0,0.0
7,4.198611111111111,0.8573320832999993,1,Free Period,4,0.2,1,6.172790999759996,1.2345581999519992,0,1,-1.7654418000480008
7,6.580277777777778,15.03383736110833,2,Free Period,2,0.0,1,47.378,0.0,0,0,0.0
7,5.576666666666667,7.33609555546667,1,Free Period,4,0.2,1,40.152,8.0304,0,1,5.0304
7,6.338333333333333,8.36402430561667,1,Free Period,0,-0.2,1,45.635999999999996,-9.1272,0,0,-9.1272
8,5.632777777777778,8.64396777778333,1,Free Period,4,0.2,1,40.556000000000004,8.111200000000002,1,1,0.11120000000000196
8,5.190277777777778,8.71144861115,1,Free Period,1,-0.1,1,37.370000000000005,-3.7370000000000005,1,0,-8.737
8,7.523888888888889,11.55111444445833,1,Free Period,0,-0.2,1,54.172000000000004,-10.834400000000002,1,0,-15.834400000000002
8,8.626111111111111,17.80222874999167,2,Free Period,2,0.0,1,62.108000000000004,0.0,1,0,-5.0
8,7.178611111111112,-0.5273959721999999,0,Free Period,2,0.0,1,0.0,0.0,1,0,-5.0
8,5.586944444444445,22.209820277791668,2,Free Period,1,-0.1,1,40.226000000000006,-4.022600000000001,1,0,-9.0226
8,8.502777777777778,4.319307916616671,0,Free Period,2,0.0,1,31.099016999640032,0.0,1,0,-5.0
8,2.333333333333333,4.0345204167,1,Free Period,0,-0.2,1,16.799999999999997,-3.3599999999999994,1,0,-8.36
8,8.798333333333334,5.756211111100001,2,Free Period,0,-0.2,1,41.444719999920004,-8.288943999984001,1,0,-13.288943999984001
8,7.534166666666667,1.9583994443750008,1,Free Period,4,0.2,1,14.100475999500006,2.8200951999000012,1,1,-5.179904800099999
8,8.758611111111112,3.0814775000667005,2,Free Period,3,0.1,1,22.186638000480244,2.2186638000480245,1,1,-5.7813361999519755
8,7.405,-1.2790305554917012,2,Free Period,2,0.0,1,0.0,0.0,1,0,-5.0
8,8.679166666666667,1.2595783333583297,1,Free Period,1,-0.1,1,9.068964000179975,-0.9068964000179975,1,0,-5.906896400017997
8,8.174166666666666,-9.030579861124998,1,Free Period,0,-0.2,1,0.0,-0.0,1,0,-5.0
8,5.826111111111112,0.5278368055999998,1,Free Period,0,-0.2,1,3.8004250003199984,-0.7600850000639997,1,0,-5.760085000064
8,8.659166666666666,4.26728583325,1,Free Period,0,-0.2,1,30.7244579994,-6.14489159988,1,0,-11.144891599880001
8,7.737222222222222,14.90449166665833,2,Free Period,3,0.1,1,55.708,5.5708,1,1,-2.4292
8,5.29,-0.6950456944500001,1,Free Period,3,0.1,1,0.0,0.0,1,1,-8.0
8,6.842777777777778,2.40724680555833,1,Free Period,2,0.0,1,17.33217700001998,0.0,1,0,-5.0
9,7.3325,0.2990229165917029,2,Free Period,1,-0.1,1,2.1529649994602607,-0.21529649994602607,1,0,-5.215296499946026
9,7.642222222222222,-4.021197499983298,2,Free Period,3,0.1,1,0.0,0.0,1,1,-8.0
9,6.801666666666667,5.228988333375,1,Free Period,4,0.2,1,37.6487160003,7.52974320006,1,1,-0.4702567999399996
9,6.964444444444444,4.88553138885833,1,Free Period,3,0.1,1,35.175825999779974,3.5175825999779975,1,1,-4.482417400022003
9,4.433611111111111,4.421689305541671,0,Free Period,0,-0.2,1,31.83616299990003,-6.367232599980007,1,0,-11.367232599980007
9,6.061388888888889,2.20598722214167,1,Free Period,1,-0.1,1,15.883107999420023,-1.5883107999420023,1,0,-6.588310799942002
9,5.736111111111111,-0.5882480556083296,0,Free Period,2,0.0,1,0.0,0.0,1,0,-5.0
10,4.964444444444444,7.1619744444167,2,Free Period,3,0.1,1,35.744,3.5744000000000002,1,1,-4.425599999999999
12,4.656111111111112,-1.8917859722166988,2,Free Period,0,-0.2,1,0.0,-0.0,0,0,-0.0
12,3.635833333333333,1.2007283332499998,1,Free Period,4,0.2,1,8.6452439994,1.7290487998800002,0,1,-1.2709512001199998
13,2.953055555555556,7.621598611125,1,Free Period,4,0.2,1,21.262000000000004,4.252400000000001,0,1,1.2524000000000006
13,3.0483333333333333,0.7037154167166992,1,Free Period,2,0.0,1,5.0667510003602345,0.0,0,0,0.0
13,5.212777777777778,1.2990843055083303,1,Free Period,2,0.0,1,9.35340699965998,0.0,0,0,0.0
13,4.115,0.7987102777332993,2,Free Period,3,0.1,1,5.750713999679755,0.5750713999679755,0,1,-2.4249286000320245
14,1.8516666666666663,2.21971833338333,0,Free Period,2,0.0,1,13.331999999999997,0.0,0,0,0.0
14,0.8547222222222223,-1.06650625000833,0,Free Period,0,-0.2,1,0.0,-0.0,0,0,-0.0
16,1.3216666666666668,3.60582236114167,0,Free Period,0,-0.2,1,9.516000000000002,-1.9032000000000004,1,0,-6.9032
6,9.4025,-7.295862916616699,2,Free Period,0,-0.2,1,0.0,-0.0,0,0,-0.0
6,5.470833333333333,5.784106944433329,1,Free Period,3,0.1,1,39.39,3.939,0,1,0.9390000000000001
6,9.318055555555556,-15.992834166600002,0,Free Period,3,0.1,1,0.0,0.0,0,1,-3.0
6,9.029444444444444,-3.257909027783299,1,Free Period,2,0.0,1,0.0,0.0,0,0,0.0
7,6.756944444444445,7.7673629167417,2,Free Period,3,0.1,1,48.650000000000006,4.865000000000001,0,1,1.865000000000001
7,5.8825,0.7122131945083297,1,Free Period,0,-0.2,1,5.127935000459973,-1.0255870000919947,0,0,-1.0255870000919947
7,9.02777777777778,-0.8810112499332998,1,Free Period,1,-0.1,1,0.0,-0.0,0,0,-0.0
7,8.83611111111111,3.6267583334416704,1,Free Period,0,-0.2,1,26.11266000078003,-5.222532000156006,0,0,-5.222532000156006
7,8.643333333333333,9.15146472225,2,Free Period,1,-0.1,1,62.232,-6.2232,0,0,-6.2232
7,8.722777777777777,-1.9394340278417008,1,Free Period,2,0.0,1,0.0,0.0,0,0,0.0
7,6.506944444444445,3.5605404167666697,1,Free Period,4,0.2,1,25.635891000720022,5.127178200144005,0,1,2.127178200144005
7,5.0569444444444445,3.4226952776917017,2,Free Period,3,0.1,1,24.643405999380253,2.4643405999380255,0,1,-0.5356594000619745
7,8.51,8.14761138896667,2,Free Period,3,0.1,1,58.66280200056003,5.8662802000560035,0,1,2.8662802000560035
7,8.004444444444445,-0.6567897221750005,1,Free Period,0,-0.2,1,0.0,-0.0,0,0,-0.0
8,4.081944444444445,1.2866752779167,2,Free Period,0,-0.2,1,9.26406200100024,-1.8528124002000483,1,0,-6.852812400200048
8,8.606666666666667,22.3040204166917,2,Free Period,1,-0.1,1,61.968,-6.1968000000000005,1,0,-11.1968
8,3.8402777777777777,-2.445848750016699,1,Free Period,3,0.1,1,0.0,0.0,1,1,-8.0
8,5.421666666666667,1.585222361175,0,Free Period,2,0.0,1,11.41360100046,0.0,1,0,-5.0
8,3.7247222222222223,4.37061041669167,1,Free Period,0,-0.2,1,26.818,-5.363600000000001,1,0,-10.363600000000002
8,7.490277777777778,0.0628398610416693,0,Free Period,3,0.1,1,0.452446999500019,0.0452446999500019,1,1,-7.954755300049998
8,5.820555555555556,1.7090644444083,2,Free Period,4,0.2,1,12.305263999739761,2.4610527999479523,1,1,-5.538947200052048
8,6.814444444444445,2.1064888888917004,2,Free Period,1,-0.1,1,15.166720000020243,-1.5166720000020244,1,0,-6.516672000002025
8,6.816666666666666,8.31059000005,2,Free Period,0,-0.2,1,49.08,-9.816,1,0,-14.816
8,6.809722222222222,-3.6735047221332975,1,Free Period,0,-0.2,1,0.0,-0.0,1,0,-5.0
8,6.215833333333333,1.0750326389499998,1,Free Period,2,0.0,1,7.7402350004399985,0.0,1,0,-5.0
8,6.829722222222222,16.5062990277167,2,Free Period,0,-0.2,1,49.174,-9.834800000000001,1,0,-14.834800000000001
8,7.076388888888889,-1.1173411110416698,0,Free Period,3,0.1,1,0.0,0.0,1,1,-8.0
8,8.043055555555556,3.0720194444583004,1,Free Period,3,0.1,1,22.118540000099763,2.2118540000099762,1,1,-5.788145999990023
8,7.029166666666667,11.809793749958333,2,Free Period,3,0.1,1,50.61,5.061,1,1,-2.939
8,8.33,4.437114583333301,2,Free Period,4,0.2,1,31.94722499999977,6.389444999999954,1,1,-1.610555000000046
8,9.028333333333334,-0.0293544443916697,0,Free Period,4,0.2,1,0.0,0.0,1,1,-8.0
8,4.397777777777778,-1.0079970833333007,1,Free Period,0,-0.2,1,0.0,-0.0,1,0,-5.0
9,2.593888888888889,1.5729009722499998,0,Free Period,4,0.2,1,11.324887000199999,2.26497740004,1,1,-5.735022599960001
10,5.276666666666666,3.90130874999167,1,Free Period,4,0.2,1,28.089422999940023,5.617884599988005,1,1,-2.382115400011995
11,3.741944444444445,-15.190413888850005,2,Free Period,2,0.0,1,0.0,0.0,1,0,-5.0
11,5.17,9.122170833325,2,Free Period,4,0.2,1,37.224000000000004,7.444800000000001,1,1,-0.5551999999999992
11,4.996388888888889,-2.4293212500166703,0,Free Period,1,-0.1,1,0.0,-0.0,1,0,-5.0
11,3.9591666666666665,-3.0986302778832986,2,Free Period,1,-0.1,1,0.0,-0.0,1,0,-5.0
12,4.199166666666667,-1.1182584721083018,2,Free Period,1,-0.1,1,0.0,-0.0,0,0,-0.0
12,2.4369444444444444,-0.31079875,1,Free Period,0,-0.2,1,0.0,-0.0,0,0,-0.0
12,4.406111111111112,6.682670555574999,2,Free Period,3,0.1,1,31.72400000000001,3.1724000000000014,0,1,0.17240000000000144
12,3.7422222222222223,7.506285833308301,2,Free Period,2,0.0,1,26.944000000000003,0.0,0,0,0.0
12,4.848055555555556,-1.8619284723000007,2,Free Period,0,-0.2,1,0.0,-0.0,0,0,-0.0
12,2.813888888888889,-5.742612499975,0,Free Period,3,0.1,1,0.0,0.0,0,1,-3.0
13,1.8191666666666664,-1.2014620833666705,0,Free Period,2,0.0,1,0.0,0.0,0,0,0.0
13,3.6580555555555554,5.11830694441667,1,Free Period,2,0.0,1,26.338,0.0,0,0,0.0
13,3.0919444444444446,4.928317916691698,2,Free Period,2,0.0,1,22.262,0.0,0,0,0.0
14,1.4875,1.7969522222333296,0,Free Period,1,-0.1,1,10.71,-1.0710000000000002,0,0,-1.0710000000000002
15,2.5597222222222222,4.2860962500667,2,Free Period,1,-0.1,1,18.43,-1.843,0,0,-1.843
15,1.4502777777777778,-0.02855069443333,0,Free Period,1,-0.1,1,0.0,-0.0,0,0,-0.0
16,1.225,-0.7818902777666699,0,Free Period,2,0.0,1,0.0,0.0,1,0,-5.0
6,6.605277777777777,4.27817791668333,1,Free Period,2,0.0,1,30.802881000119974,0.0,0,0,0.0
6,8.220833333333333,-0.4293936111500001,0,Free Period,1,-0.1,1,0.0,-0.0,0,0,-0.0
7,6.122222222222222,13.1109833333,2,Free Period,2,0.0,1,44.08,0.0,0,0,0.0
7,8.894166666666667,-2.6515741666833,1,Free Period,1,-0.1,1,0.0,-0.0,0,0,-0.0
7,4.112777777777778,5.66778638888333,1,Free Period,1,-0.1,1,29.612,-2.9612,0,0,-2.9612
7,6.836388888888889,0.9914556943750004,1,Free Period,1,-0.1,1,7.138480999500003,-0.7138480999500003,0,0,-0.7138480999500003
7,5.571666666666666,1.482096388825,1,Free Period,3,0.1,1,10.67109399954,1.067109399954,0,1,-1.932890600046
7,9.382777777777775,1.0025512500083291,1,Free Period,2,0.0,1,7.21836900005997,0.0,0,0,0.0
7,6.093611111111112,-0.0586713889249992,1,Free Period,0,-0.2,1,0.0,-0.0,0,0,-0.0
7,4.531111111111112,-1.922406388941699,2,Free Period,1,-0.1,1,0.0,-0.0,0,0,-0.0
7,8.427222222222222,3.0149055555500004,1,Free Period,0,-0.2,1,21.707319999960003,-4.341463999992,0,0,-4.341463999992
7,7.067222222222222,1.3165847221666986,2,Free Period,3,0.1,1,9.47940999960023,0.9479409999600231,0,1,-2.0520590000399768
7,5.085,5.3986179167083,2,Free Period,2,0.0,1,36.612,0.0,0,0,0.0
8,2.9766666666666666,3.16612722229167,1,Free Period,1,-0.1,1,21.432,-2.1431999999999998,1,0,-7.1432
8,2.873333333333333,4.769616944433331,0,Free Period,1,-0.1,1,20.688,-2.0688,1,0,-7.0687999999999995
8,7.945,6.743411111083301,2,Free Period,1,-0.1,1,48.55255999979977,-4.855255999979978,1,0,-9.855255999979978
8,7.853333333333333,3.91007555555833,0,Free Period,0,-0.2,1,28.152544000019976,-5.630508800003995,1,0,-10.630508800003994
8,4.620833333333334,3.6357545833833296,1,Free Period,3,0.1,1,26.177433000359972,2.6177433000359973,1,1,-5.382256699964003
8,4.359722222222223,-2.0542184723416987,2,Free Period,2,0.0,1,0.0,0.0,1,0,-5.0
8,4.818888888888889,-1.717208194325,1,Free Period,3,0.1,1,0.0,0.0,1,1,-8.0
8,6.375277777777778,0.3824924999916703,0,Free Period,1,-0.1,1,2.753945999940026,-0.2753945999940026,1,0,-5.275394599994002
8,5.934444444444445,2.6378580555667,2,Free Period,3,0.1,1,18.992578000080243,1.8992578000080245,1,1,-6.100742199991975
8,7.263611111111111,4.78239208333333,1,Free Period,0,-0.2,1,34.43322299999998,-6.886644599999996,1,0,-11.886644599999997
8,7.368333333333333,-3.31097055565833,0,Free Period,4,0.2,1,0.0,0.0,1,1,-8.0
8,9.357222222222225,-2.8003712499500004,2,Free Period,4,0.2,1,0.0,0.0,1,1,-8.0
8,6.822777777777778,-1.1102231945332992,1,Free Period,2,0.0,1,0.0,0.0,1,0,-5.0
8,7.679444444444444,7.233624861099999,2,Free Period,2,0.0,1,52.08209899991999,0.0,1,0,-5.0
8,7.924444444444444,11.37683916663333,2,Free Period,3,0.1,1,57.056,5.7056000000000004,1,1,-2.2943999999999996
8,6.002222222222223,-0.1986034722666705,1,Free Period,2,0.0,1,0.0,0.0,1,0,-5.0
8,8.825,2.5318108332833296,1,Free Period,0,-0.2,1,18.229037999639974,-3.645807599927995,1,0,-8.645807599927995
8,8.48,25.2302634722,2,Free Period,1,-0.1,1,61.056000000000004,-6.105600000000001,1,0,-11.1056
8,7.596388888888889,9.9734187499917,2,Free Period,1,-0.1,1,54.694,-5.4694,1,0,-10.4694
8,7.988888888888889,0.1611948611332998,2,Free Period,3,0.1,1,1.1606030001597587,0.11606030001597588,1,1,-7.883939699984024
9,6.939444444444445,1.2393687499999997,0,Free Period,1,-0.1,1,8.923454999999999,-0.8923454999999999,1,0,-5.8923455
9,5.018055555555556,1.3580258334166704,0,Free Period,3,0.1,1,9.777786000600027,0.9777786000600028,1,1,-7.022221399939998
10,4.950555555555556,4.68673083334167,1,Free Period,2,0.0,1,33.744462000060025,0.0,1,0,-5.0
10,6.038055555555555,0.9127500000083018,2,Free Period,2,0.0,1,6.571800000059773,0.0,1,0,-5.0
11,5.183611111111111,3.48823499993333,0,Free Period,0,-0.2,1,25.11529199951998,-5.023058399903996,1,0,-10.023058399903995
12,3.4472222222222224,-2.695830555591701,2,Free Period,1,-0.1,1,0.0,-0.0,0,0,-0.0
12,3.656944444444445,1.2772827776917008,1,Free Period,0,-0.2,1,9.196435999380247,-1.8392871998760496,0,0,-1.8392871998760496
12,2.7269444444444444,0.4373086110000006,1,Free Period,4,0.2,1,3.1486219992000044,0.629724399840001,0,1,-2.370275600159999
12,3.316666666666667,2.1851737500333,1,Free Period,0,-0.2,1,15.733251000239761,-3.1466502000479526,0,0,-3.1466502000479526
12,2.7647222222222223,0.816263055483331,1,Free Period,3,0.1,1,5.877093999479984,0.5877093999479984,0,1,-2.4122906000520015
13,3.563055555555556,-1.2576041666749995,0,Free Period,3,0.1,1,0.0,0.0,0,1,-3.0
13,4.2875,2.7939674999750004,1,Free Period,0,-0.2,1,20.116565999820004,-4.023313199964001,0,0,-4.023313199964001
13,2.8341666666666665,2.050054722275,2,Free Period,2,0.0,1,14.760394000380002,0.0,0,0,0.0
13,2.46,7.310284305541669,1,Free Period,4,0.2,1,17.712,3.5424,0,1,0.5424000000000002
13,2.648888888888889,-0.8849633334332996,1,Free Period,0,-0.2,1,0.0,-0.0,0,0,-0.0
13,1.6030555555555557,5.227304305525,1,Free Period,2,0.0,1,11.542000000000002,0.0,0,0,0.0
15,1.7125,1.1330294444666702,0,Free Period,0,-0.2,1,8.157812000160026,-1.6315624000320055,0,0,-1.6315624000320055
16,1.6669444444444443,3.408721111125,0,Free Period,1,-0.1,1,12.001999999999999,-1.2002,1,0,-6.2002
10,7.8575,-0.6013573610667002,2,Free Period,3,0.1,1,0.0,0.0,1,1,-8.0
6,6.349722222222222,6.20924055556667,1,Free Period,1,-0.1,1,44.706532000080024,-4.470653200008003,0,0,-4.470653200008003
6,9.310277777777776,-16.0207504165667,0,Free Period,1,-0.1,1,0.0,-0.0,0,0,-0.0
7,2.8647222222222224,4.656964444375,1,Free Period,4,0.2,1,20.626,4.1252,0,1,1.1252000000000004
7,8.176666666666666,6.37450888888333,1,Free Period,2,0.0,1,45.89646399995998,0.0,0,0,0.0
7,6.623055555555555,13.0005236111167,2,Free Period,3,0.1,1,47.686,4.7686,0,1,1.7686000000000002
7,7.035277777777778,10.54876374998333,2,Free Period,1,-0.1,1,50.654,-5.0654,0,0,-5.0654
7,8.59,2.29886055554167,1,Free Period,3,0.1,1,16.551795999900023,1.6551795999900023,0,1,-1.3448204000099977
7,7.851944444444444,2.7393886110917,2,Free Period,2,0.0,1,19.72359799986024,0.0,0,0,0.0
7,5.548611111111111,1.47236305560833,1,Free Period,0,-0.2,1,10.601014000379976,-2.120202800075995,0,0,-2.120202800075995
7,7.061111111111111,-0.0774974999666699,1,Free Period,1,-0.1,1,0.0,-0.0,0,0,-0.0
7,4.613333333333333,-8.384864305575,2,Free Period,2,0.0,1,0.0,0.0,0,0,0.0
7,6.513333333333334,3.526514027675,1,Free Period,3,0.1,1,25.39090099926,2.539090099926,0,1,-0.4609099000739998
7,8.018055555555556,-45.4247843055,0,Free Period,2,0.0,1,0.0,0.0,0,0,0.0
7,9.338333333333331,6.813830972291701,2,Free Period,0,-0.2,1,49.05958300050025,-9.81191660010005,0,0,-9.81191660010005
7,7.893055555555556,-0.31445375003333,0,Free Period,2,0.0,1,0.0,0.0,0,0,0.0
7,6.923611111111111,0.013452777841703,2,Free Period,3,0.1,1,0.0968600004602616,0.00968600004602616,0,1,-2.990313999953974
8,8.465555555555556,3.885112500150001,1,Free Period,1,-0.1,1,27.972810001080006,-2.7972810001080006,1,0,-7.797281000108001
8,7.443888888888889,-0.4555252777166991,1,Free Period,1,-0.1,1,0.0,-0.0,1,0,-5.0
8,6.049722222222222,11.14022430550833,2,Free Period,4,0.2,1,43.558,8.7116,1,1,0.7116000000000007
8,8.615,-3.906215000133301,2,Free Period,3,0.1,1,0.0,0.0,1,1,-8.0
8,8.746666666666666,15.2133077778,2,Free Period,4,0.2,1,62.976,12.5952,1,1,4.5952
8,5.203333333333333,1.8721743056333304,0,Free Period,4,0.2,1,13.47965500055998,2.695931000111996,1,1,-5.304068999888004
8,6.262222222222222,3.72185763893333,1,Free Period,0,-0.2,1,26.797375000319978,-5.359475000063996,1,0,-10.359475000063995
8,7.645833333333333,19.450412500025,2,Free Period,3,0.1,1,55.05,5.505,1,1,-2.495
8,9.054444444444444,-0.5666329166750002,0,Free Period,1,-0.1,1,0.0,-0.0,1,0,-5.0
8,7.446944444444444,1.0918420833832982,2,Free Period,3,0.1,1,7.861263000359748,0.7861263000359748,1,1,-7.213873699964025
8,7.778611111111111,1.6217472221750011,1,Free Period,0,-0.2,1,11.676579999660008,-2.3353159999320017,1,0,-7.335315999932002
8,7.026944444444444,-2.7264961110500003,2,Free Period,3,0.1,1,0.0,0.0,1,1,-8.0
8,7.9255555555555555,5.474253611116669,1,Free Period,3,0.1,1,39.41462600004002,3.9414626000040025,1,1,-4.0585373999959975
8,6.373611111111111,5.86920402775833,1,Free Period,4,0.2,1,42.25826899985997,8.451653799971995,1,1,0.45165379997199473
8,5.506666666666667,-0.6334906945166701,0,Free Period,3,0.1,1,0.0,0.0,1,1,-8.0
8,8.623611111111112,2.4456488888582992,2,Free Period,4,0.2,1,17.608671999779755,3.5217343999559514,1,1,-4.478265600044049
8,7.684722222222222,-1.1764024999166978,2,Free Period,4,0.2,1,0.0,0.0,1,1,-8.0
9,7.629166666666666,-13.644474444600004,2,Free Period,2,0.0,1,0.0,0.0,1,0,-5.0
9,5.363888888888889,4.454948750008329,1,Free Period,0,-0.2,1,32.07563100005997,-6.415126200011994,1,0,-11.415126200011994
10,5.451944444444444,4.997026805625,1,Free Period,4,0.2,1,35.9785930005,7.1957186001,1,1,-0.8042813998999998
10,4.8566666666666665,-3.42545194446667,0,Free Period,3,0.1,1,0.0,0.0,1,1,-8.0
11,6.010277777777778,2.8105831943332973,2,Free Period,4,0.2,1,20.23619899919974,4.047239799839948,1,1,-3.9527602001600517
12,3.6233333333333335,1.4511665278250003,2,Free Period,4,0.2,1,10.448399000340002,2.0896798000680006,0,1,-0.9103201999319994
12,3.633055555555556,-1.529075277783301,1,Free Period,4,0.2,1,0.0,0.0,0,1,-3.0
12,4.154444444444445,1.0468406944082993,1,Free Period,1,-0.1,1,7.5372529997397555,-0.7537252999739756,0,0,-0.7537252999739756
12,5.025833333333333,-2.2279259722499987,2,Free Period,1,-0.1,1,0.0,-0.0,0,0,-0.0
12,2.484722222222222,7.8572870833083295,1,Free Period,1,-0.1,1,17.89,-1.7890000000000001,0,0,-1.7890000000000001
12,4.041944444444445,-0.1196759723249982,2,Free Period,1,-0.1,1,0.0,-0.0,0,0,-0.0
13,2.6197222222222223,1.3445058333833302,1,Free Period,2,0.0,1,9.680442000359978,0.0,0,0,0.0
13,2.821111111111111,7.11636333331667,1,Free Period,4,0.2,1,20.312,4.0624,0,1,1.0624000000000002
13,4.456388888888889,3.6852729167000007,2,Free Period,2,0.0,1,26.533965000240006,0.0,0,0,0.0
13,2.2552777777777777,6.305257361175,1,Free Period,3,0.1,1,16.238,1.6238000000000001,0,1,-1.3761999999999999
13,3.611666666666667,16.0358504167,2,Free Period,0,-0.2,1,26.004,-5.200800000000001,0,0,-5.200800000000001
16,1.2730555555555556,1.7151620833083303,0,Free Period,2,0.0,1,9.166,0.0,1,0,-5.0
5,7.5625,-0.7144331944499989,2,Free Period,1,-0.1,1,0.0,-0.0,0,0,-0.0
6,10.526111111111112,-15.9723768056167,1,Free Period,1,-0.1,1,0.0,-0.0,0,0,-0.0
6,4.711388888888889,1.8125143056000008,2,Free Period,3,0.1,1,13.050103000320005,1.3050103000320006,0,1,-1.6949896999679994
7,6.585277777777778,5.496322500008301,2,Free Period,4,0.2,1,39.57352200005977,7.914704400011954,0,1,4.914704400011954
7,8.979722222222222,9.1758679167083,2,Free Period,0,-0.2,1,64.654,-12.9308,0,0,-12.9308
7,8.580833333333333,-3.651940416666701,1,Free Period,2,0.0,1,0.0,0.0,0,0,0.0
7,7.207222222222223,1.09013666673333,1,Free Period,4,0.2,1,7.848984000479977,1.5697968000959954,0,1,-1.4302031999040046
7,8.434444444444445,1.2501559721332995,1,Free Period,4,0.2,1,9.001122999359756,1.8002245998719513,0,1,-1.1997754001280487
7,7.917222222222223,1.477958611008301,2,Free Period,2,0.0,1,10.641301999259767,0.0,0,0,0.0
