driverId,arrival_hour,park_duration,kwh_requested,energy_charged,energy_gap,demand_level,price_sensitive
2731,12,5.021944444444444,12.0,6.551508472375,5.448491527625,Medium,Free Period
47,12,3.236111111111111,24.0,4.161902361,19.838097639,High,Free Period
24,12,2.1141666666666667,7.4,1.716459444625,5.683540555375,Low,Free Period
116,13,3.9994444444444444,6.15,1.00522666675,5.144773333250001,Low,Free Period
113,13,3.7266666666666666,14.0,2.283379999875,11.716620000125,Medium,Free Period
50,13,3.966111111111111,7.4,1.0501380555,6.349861944500001,Low,Free Period
2582,14,4.785277777777778,11.6,4.0689554165,7.5310445835,Medium,Free Period
111,16,1.0486111111111112,2.8,1.156954444375,1.6430455556249999,Low,Free Period
99,6,5.260833333333333,12.25,4.404749306,7.845250694,Medium,Free Period
101,6,7.200833333333334,24.0,3.300247916875,20.699752083125,High,Free Period
43,7,4.366388888888889,18.0,9.59197458325,8.40802541675,High,Free Period
103,7,5.750277777777778,21.0,5.755208889,15.244791111,High,Free Period
2690,7,16.405555555555555,10.5,3.420517777875,7.079482222125,Medium,Free Period
15,7,9.6425,10.5,2.465756388875,8.034243611125,Medium,Free Period
50,7,9.6125,7.4,3.400195972125,3.9998040278750002,Low,Free Period
25,7,5.526666666666666,12.0,9.83012791625,2.1698720837500005,Medium,Free Period
67,7,8.373333333333333,28.0,17.44634097225,10.553659027750001,High,Free Period
24,7,2.7711111111111113,5.55,5.404056944375,0.14594305562499965,Low,Free Period
402,7,9.224166666666667,8.4,7.026277222375,1.3737227776250007,Medium,Free Period
2694,8,9.978055555555555,27.0,15.07394277775,11.92605722225,High,Free Period
145,8,9.908333333333333,18.0,6.3963591665,11.6036408335,High,Free Period
85,8,6.898333333333333,4.5,9.75891305525,-5.25891305525,Low,Free Period
118,8,5.3125,10.5,8.0799295835,2.4200704164999998,Medium,Free Period
3,8,7.772222222222222,18.0,10.7242358335,7.2757641665,High,Free Period
27,8,2.7402777777777776,8.75,5.24866527775,3.50133472225,Medium,Free Period
36,8,9.735277777777778,10.5,3.069580278125,7.430419721874999,Medium,Free Period
161,8,8.633888888888889,18.0,11.163082777875,6.836917222125001,High,Free Period
2574,8,9.4275,19.5,11.09317319425,8.40682680575,High,Free Period
57,8,8.423333333333334,5.55,3.127908888625,2.422091111375,Low,Free Period
415,8,2.4158333333333335,9.0,5.412532638875,3.5874673611250003,Medium,Free Period
2702,8,7.373611111111111,27.0,1.93028777775,25.06971222225,High,Free Period
91,8,8.142222222222221,7.0,3.201334305625,3.798665694375,Low,Free Period
2617,8,7.260277777777778,9.0,18.723423889125,-9.723423889125002,Medium,Free Period
125,8,7.728055555555556,15.0,9.456128889125,5.543871110874999,Medium,Free Period
2998,8,8.180833333333334,19.5,14.97624472175,4.52375527825,High,Free Period
70,8,14.7,12.0,14.793218610875,-2.793218610875,Medium,Free Period
116,8,8.0975,6.15,3.847126110875,2.3028738891250002,Low,Free Period
46,8,8.065555555555555,5.55,5.224098333375,0.32590166662499964,Low,Free Period
96,9,7.325555555555556,17.5,12.84971499975,4.650285000249999,High,Free Period
64,9,6.723888888888889,10.5,7.27956222225,3.22043777775,Medium,Free Period
124,9,11.681666666666667,24.0,16.498058611125,7.501941388875,High,Free Period
126,9,4.679166666666666,15.0,9.79207222175,5.207927778249999,Medium,Free Period
2711,12,3.5544444444444445,13.3,12.057225555875,1.2427744441250006,Medium,Free Period
2582,12,6.228888888888889,11.6,9.0559458335,2.5440541665000005,Medium,Free Period
2635,12,3.1952777777777777,11.9,6.068347778,5.831652222000001,Medium,Free Period
78,13,2.9047222222222224,12.0,4.936228888875,7.063771111125,Medium,Free Period
2690,13,2.011388888888889,7.35,5.102378055625,2.247621944375,Low,Free Period
27,13,2.2536111111111112,7.0,1.797938194625,5.202061805375,Low,Free Period
115,14,3.946111111111111,1.75,5.466914999875,-3.7169149998749997,Low,Free Period
108,14,3.2283333333333335,12.25,8.45618319475,3.7938168052499996,Medium,Free Period
111,16,1.1472222222222221,2.8,3.47760527775,-0.6776052777500001,Low,Free Period
99,6,5.8475,12.25,7.518148611,4.731851389,Medium,Free Period
83,6,9.255555555555556,7.25,19.765798333,-12.515798333,Low,Free Period
16,7,7.9075,24.0,22.417825278125,1.582174721874999,High,Free Period
2635,7,5.776666666666666,10.5,7.609153333625,2.8908466663750003,Medium,Free Period
2703,7,3.656388888888889,24.0,20.2171293055,3.7828706945000015,High,Free Period
101,7,6.5777777777777775,24.0,7.14218625,16.85781375,High,Free Period
103,7,5.5761111111111115,21.0,11.1333320835,9.8666679165,High,Free Period
96,7,9.05,17.5,9.573703055625,7.926296944375,High,Free Period
108,7,10.475555555555555,12.25,5.970673750125,6.279326249875,Medium,Free Period
2694,7,10.3975,27.0,14.762103055875,12.237896944125,High,Free Period
15,7,3.3294444444444444,5.25,7.86338,-2.6133800000000003,Low,Free Period
161,7,9.328611111111112,18.0,11.591837639,6.4081623610000005,High,Free Period
118,7,5.713888888888889,14.0,11.9092294445,2.0907705555000007,Medium,Free Period
98,7,9.180555555555555,12.0,14.738673611,-2.7386736109999994,Medium,Free Period
133,7,8.133333333333333,6.25,4.31849833325,1.93150166675,Low,Free Period
27,7,3.0519444444444446,10.5,5.89333763875,4.60666236125,Medium,Free Period
146,7,9.098055555555556,15.0,3.46671527775,11.53328472225,Medium,Free Period
20,8,8.467777777777778,33.6,14.69779805525,18.90220194475,High,Free Period
2621,8,4.885833333333333,14.0,11.476518610625,2.523481389375,Medium,Free Period
36,8,9.7925,10.5,4.82674375,5.67325625,Medium,Free Period
2616,8,7.719166666666666,8.75,21.71408875,-12.964088749999998,Medium,Free Period
91,8,8.551944444444445,7.0,3.464790555125,3.535209444875,Low,Free Period
47,8,6.714166666666666,24.0,10.630026111125,13.369973888875,High,Free Period
113,8,8.366111111111111,14.0,11.416897083125,2.5831029168749993,Medium,Free Period
8,8,8.615277777777777,12.25,6.887148888875,5.362851111125,Medium,Free Period
64,8,7.525277777777778,10.5,7.892243472125,2.607756527875,Medium,Free Period
57,8,8.461666666666666,5.55,3.3250231945,2.2249768055,Low,Free Period
2731,8,9.081388888888888,12.0,12.36310666675,-0.36310666674999936,Medium,Free Period
2702,8,7.295,27.0,32.414107222625,-5.414107222624999,High,Free Period
3,8,7.280277777777778,18.0,12.035463611,5.964536388999999,High,Free Period
2711,8,7.128888888888889,14.0,8.922238333375,5.077761666624999,Medium,Free Period
402,8,8.123055555555556,11.2,11.51755375,-0.3175537500000001,Medium,Free Period
46,8,8.035277777777777,5.55,2.18025999975,3.3697400002499998,Low,Free Period
2706,8,5.019444444444445,36.4,18.5770005555,17.8229994445,High,Free Period
2651,9,5.562777777777778,8.85,5.155265139,3.6947348609999997,Medium,Free Period
50,11,2.8619444444444446,7.4,6.624093749875,0.7759062501250007,Low,Free Period
2574,11,6.123333333333333,19.5,10.199403611375,9.300596388625,High,Free Period
2582,12,6.485,11.6,9.140335694375,2.459664305624999,Medium,Free Period
38,12,5.104722222222223,17.5,16.00368666625,1.496313333749999,High,Free Period
15,13,2.5052777777777777,8.75,6.1802441665,2.5697558335000004,Medium,Free Period
18,13,3.000277777777778,6.0,21.86255513925,-15.862555139249999,Low,Free Period
25,14,2.3141666666666665,12.0,11.797724166875,0.2022758331250003,Medium,Free Period
126,14,3.2083333333333335,24.0,16.600539583,7.399460417,High,Free Period
111,16,1.1908333333333334,2.8,1.297631111125,1.5023688888749998,Low,Free Period
16,6,7.5055555555555555,24.0,17.5673718055,6.432628194500001,High,Free Period
73,7,9.370833333333334,23.2,29.97822263875,-6.778222638750002,High,Free Period
67,7,7.386666666666667,22.4,16.400934861125,5.999065138875,High,Free Period
126,7,7.033055555555555,12.0,7.63765541675,4.36234458325,Medium,Free Period
136,7,8.273055555555555,17.0,17.973653194375,-0.9736531943750002,High,Free Period
98,7,9.017222222222221,12.0,8.0200959725,3.9799040275,Medium,Free Period
27,7,3.0147222222222223,12.25,8.610187083125,3.639812916875,Medium,Free Period
2694,8,9.963888888888889,27.0,15.074721527375,11.925278472625,High,Free Period
161,8,8.940277777777778,18.0,10.6140834725,7.385916527499999,High,Free Period
2635,8,4.9191666666666665,10.5,6.52948791675,3.97051208325,Medium,Free Period
91,8,6.645833333333333,15.75,11.488282778125,4.261717221874999,Medium,Free Period
2711,8,7.792777777777777,14.0,8.53755291675,5.46244708325,Medium,Free Period
88,8,5.759444444444444,22.5,8.299700000125,14.200299999875,High,Free Period
2812,8,8.754722222222222,8.2,5.25669777775,2.943302222249999,Medium,Free Period
1209,8,8.753333333333334,12.0,9.10156333325,2.8984366667499994,Medium,Free Period
145,8,9.7225,18.0,7.231443333125,10.768556666875,High,Free Period
25,8,4.721111111111111,12.0,12.758194861375,-0.7581948613749994,Medium,Free Period
2574,8,9.7075,19.5,13.4727069445,6.0272930554999995,High,Free Period
3,8,7.573333333333333,18.0,8.072890278125,9.927109721875,High,Free Period
8,8,6.478611111111111,12.25,13.59965013925,-1.3496501392500004,Medium,Free Period
2731,8,9.108055555555556,12.0,13.262105972125,-1.2621059721249992,Medium,Free Period
118,8,4.850833333333333,15.75,12.749799999875,3.000200000125,Medium,Free Period
2706,8,4.344722222222222,25.2,24.3201363885,0.8798636114999994,High,Free Period
2702,8,7.2844444444444445,27.0,18.524553610875,8.475446389125,High,Free Period
2723,8,5.205555555555556,16.5,14.49311749975,2.0068825002500006,High,Free Period
37,8,8.038333333333334,33.6,33.32108972225,0.27891027775000055,High,Free Period
46,9,7.975833333333333,5.55,1.894252083375,3.6557479166249998,Low,Free Period
32,9,5.464166666666666,5.55,4.956342083375,0.5936579166250002,Low,Free Period
116,9,7.932777777777778,6.15,3.9258444445,2.2241555555000003,Low,Free Period
78,9,6.796666666666667,21.0,10.833324722125,10.166675277875,High,Free Period
131,9,2.5119444444444445,3.75,1.294707500125,2.455292499875,Low,Free Period
147,11,6.8069444444444445,7.0,2.605652361,4.394347638999999,Low,Free Period
65,11,5.6963888888888885,6.25,4.081082916625,2.1689170833749998,Low,Free Period
141,11,5.1425,12.0,8.02662569475,3.9733743052499992,Medium,Free Period
116,11,5.030833333333334,6.15,1.066576805625,5.083423194375,Low,Free Period
38,12,4.020833333333333,14.0,9.649564027625,4.350435972374999,Medium,Free Period
139,13,2.9227777777777777,7.0,11.2554362495,-4.255436249500001,Low,Free Period
27,13,2.370833333333333,8.75,1.8665269445,6.8834730555,Medium,Free Period
2582,13,5.196944444444444,11.6,11.33031138925,0.2696886107500003,Medium,Free Period
103,14,2.9791666666666665,15.0,6.27020069475,8.729799305250001,Medium,Free Period
0,16,1.0058333333333334,3.5,2.133572083125,1.3664279168750002,Low,Free Period
32,16,1.3563888888888889,4.81,2.82244069425,1.9875593057499996,Low,Free Period
32,8,4.1338888888888885,5.55,3.8801887495,1.6698112505,Low,Free Period
46,11,5.558611111111111,5.55,4.97878861125,0.5712113887500001,Low,Free Period
2574,11,8.372777777777777,25.5,20.5745618055,4.9254381945,High,Free Period
101,6,7.728611111111111,24.0,9.329474722125,14.670525277875,High,Free Period
99,6,5.090833333333333,12.25,6.820531250125,5.429468749875,Medium,Free Period
50,6,10.054166666666667,7.4,5.007345416625,2.392654583375,Low,Free Period
83,6,9.273888888888889,7.25,20.402056666625,-13.152056666625,Low,Free Period
103,6,6.005277777777778,15.0,6.030943889,8.969056111,Medium,Free Period
108,7,10.632777777777777,12.25,5.02491972225,7.22508027775,Medium,Free Period
84,7,8.609444444444444,8.4,47.694107777875,-39.294107777875,Medium,Free Period
15,7,8.507222222222222,8.75,8.428846528,0.32115347200000066,Medium,Free Period
141,7,9.001666666666667,12.0,9.998668472,2.0013315279999997,Medium,Free Period
67,7,8.4275,22.4,17.03765222225,5.362347777749999,High,Free Period
6,7,5.4222222222222225,17.5,9.016532778125,8.483467221875,High,Free Period
402,7,9.224444444444444,11.2,7.537137361,3.662862638999999,Medium,Free Period
118,7,5.67,15.75,10.68445805575,5.0655419442500005,Medium,Free Period
140,7,7.114444444444445,15.0,16.14889583325,-1.1488958332499983,Medium,Free Period
2692,7,7.6097222222222225,10.5,8.592035000125,1.9079649998750003,Medium,Free Period
161,7,9.05861111111111,18.0,13.31888930525,4.68111069475,High,Free Period
66,7,9.043611111111112,24.0,17.128297500125,6.871702499874999,High,Free Period
113,8,8.724444444444444,14.0,13.9876133335,0.012386666499999421,Medium,Free Period
27,8,2.959722222222222,10.5,5.803776944125,4.696223055875,Medium,Free Period
88,8,5.8966666666666665,22.5,15.885559444625,6.614440555374999,High,Free Period
125,8,7.291944444444445,15.0,10.612454166625,4.387545833375,Medium,Free Period
2694,8,9.781944444444445,27.0,15.472508888625,11.527491111375,High,Free Period
2723,8,3.7422222222222223,12.0,18.572456528,-6.572456528,Medium,Free Period
145,8,9.740555555555556,18.0,3.172665138875,14.827334861125,High,Free Period
1209,8,8.653888888888888,12.0,11.841589306,0.15841069400000052,Medium,Free Period
25,8,4.631944444444445,12.0,16.56433097225,-4.564330972250001,Medium,Free Period
2812,8,8.571111111111112,8.2,5.979580278,2.220419721999999,Medium,Free Period
105,8,8.506388888888889,10.5,7.47558916675,3.02441083325,Medium,Free Period
114,8,7.4991666666666665,12.0,5.4126823615,6.5873176385,Medium,Free Period
2615,8,5.048333333333333,18.0,18.5255765275,-0.5255765275000002,High,Free Period
86,8,7.374444444444444,15.0,11.6566268055,3.3433731945,Medium,Free Period
20,10,8.58388888888889,58.8,34.11337944425,24.686620555749997,High,Free Period
73,10,5.5775,23.2,13.4362395835,9.763760416499998,High,Free Period
57,11,5.3566666666666665,7.4,6.9413325,0.45866750000000067,Low,Free Period
2574,11,6.080555555555556,19.5,14.210489305375,5.289510694624999,High,Free Period
10,11,4.011388888888889,14.0,12.199364166875,1.8006358331249999,Medium,Free Period
2998,12,4.828888888888889,19.5,20.27525902725,-0.7752590272500015,High,Free Period
126,12,2.7369444444444446,15.0,15.971542083125,-0.9715420831249997,Medium,Free Period
2702,12,4.578888888888889,27.0,22.571629584125,4.428370415875001,High,Free Period
65,12,4.492222222222222,6.25,2.72953527775,3.52046472225,Low,Free Period
78,12,3.4905555555555554,19.5,11.50685888925,7.993141110750001,High,Free Period
38,13,4.832777777777777,10.5,8.8360619445,1.6639380554999992,Medium,Free Period
37,13,3.7183333333333333,24.64,27.889344722375,-3.2493447223749996,High,Free Period
2711,14,1.8372222222222223,7.0,7.1416034725,-0.14160347249999994,Low,Free Period
2731,14,3.314722222222222,12.0,13.588811249875,-1.5888112498750004,Medium,Free Period
27,14,2.1569444444444446,8.75,3.752623750125,4.997376249875,Medium,Free Period
111,16,0.9863888888888889,2.8,2.538210555625,0.26178944437499974,Low,Free Period
0,16,1.2630555555555556,3.5,2.53974236125,0.9602576387499999,Low,Free Period
47,6,8.227777777777778,24.0,12.52050291675,11.47949708325,High,Free Period
101,6,7.1066666666666665,24.0,7.29880583325,16.70119416675,High,Free Period
99,7,4.814722222222223,12.25,7.2668479165,4.9831520835,Medium,Free Period
2812,7,9.655833333333334,8.2,4.237977361125,3.9620226388749993,Medium,Free Period
2703,7,4.153333333333333,15.0,14.060951805375,0.9390481946250002,Medium,Free Period
2570,7,6.133333333333334,17.5,15.91344847275,1.5865515272500001,High,Free Period
115,7,9.620277777777778,1.75,2.036404583375,-0.28640458337499997,Low,Free Period
2692,7,8.086666666666666,10.5,7.744273888625,2.755726111375,Medium,Free Period
2616,7,8.567777777777778,8.75,16.108933333125,-7.358933333125002,Medium,Free Period
86,7,8.49611111111111,15.0,6.894265694375,8.105734305624999,Medium,Free Period
15,7,8.483888888888888,10.5,14.359160555625,-3.8591605556249995,Medium,Free Period
133,7,8.4375,6.25,3.789491111375,2.460508888625,Low,Free Period
108,7,10.411111111111111,12.25,6.00514958325,6.24485041675,Medium,Free Period
147,7,4.398055555555556,17.5,13.39954263875,4.100457361249999,High,Free Period
67,7,8.284444444444444,22.4,11.772439166875,10.627560833124999,High,Free Period
10,7,8.231111111111112,14.0,11.11941763875,2.8805823612499992,Medium,Free Period
26,7,8.674166666666666,14.0,10.898479305625,3.101520694375001,Medium,Free Period
113,7,8.894722222222223,14.0,8.8397380555,5.1602619445,Medium,Free Period
6,7,5.1425,17.5,7.267902639,10.232097361000001,High,Free Period
105,7,9.136666666666667,10.5,6.92280666675,3.5771933332500003,Medium,Free Period
20,8,11.398888888888889,46.2,26.224449027375,19.975550972625,High,Free Period
2694,8,9.895277777777778,27.0,13.77975166675,13.22024833325,High,Free Period
91,8,6.698333333333333,5.25,3.3032405555,1.9467594445,Low,Free Period
145,8,9.715833333333334,18.0,8.370368888625,9.629631111375,High,Free Period
27,8,2.6480555555555556,10.5,6.708895,3.791105,Medium,Free Period
146,8,8.578888888888889,15.0,1.402845694625,13.597154305375,Medium,Free Period
2615,8,5.160833333333334,18.0,17.40287138875,0.5971286112499996,High,Free Period
36,8,9.483055555555556,10.5,5.011132222,5.488867778,Medium,Free Period
126,8,2.843888888888889,18.9,12.58949347225,6.3105065277499985,High,Free Period
2617,8,7.338333333333333,9.0,14.568158333375,-5.568158333375001,Medium,Free Period
57,8,8.329444444444444,7.4,6.396203472125,1.003796527875,Low,Free Period
2702,8,5.2,27.0,18.249221805125,8.750778194875,High,Free Period
18,8,8.198055555555555,6.0,34.349232639125,-28.349232639125,Low,Free Period
10,8,7.163611111111111,14.0,7.757053889125,6.242946110875,Medium,Free Period
38,9,7.286666666666667,14.0,9.660255278125,4.339744721875,Medium,Free Period
2621,10,4.668333333333333,14.0,9.248658471875,4.751341528125,Medium,Free Period
2574,11,6.213888888888889,19.5,10.23886111125,9.26113888875,High,Free Period
972,11,2.0966666666666667,7.7,13.69977597225,-5.99977597225,Low,Free Period
90,11,6.049722222222222,16.8,15.360018194375,1.4399818056250009,High,Free Period
64,12,4.454444444444444,15.0,10.563444722,4.436555278,Medium,Free Period
2711,12,3.7958333333333334,14.0,9.527118889,4.4728811109999995,Medium,Free Period
88,12,3.726111111111111,13.5,16.139508472125,-2.6395084721250015,Medium,Free Period
25,12,4.46,12.0,16.8030070835,-4.803007083499999,Medium,Free Period
65,12,4.159166666666667,6.25,6.18918027775,0.060819722249999764,Low,Free Period
0,13,4.930833333333333,3.5,2.17052,1.3294800000000002,Low,Free Period
70,13,2.910833333333333,12.0,11.1845070835,0.8154929165000002,Medium,Free Period
2731,13,4.455555555555556,12.0,11.962960000375,0.03703999962499971,Medium,Free Period
96,13,3.111111111111111,12.25,7.700503055625,4.549496944375,Medium,Free Period
139,13,2.578333333333333,7.0,6.20149083325,0.7985091667499997,Low,Free Period
2651,15,1.4683333333333333,5.31,4.517034583375,0.792965416625,Low,Free Period
111,16,1.2069444444444444,2.8,2.5024175,0.29758249999999986,Low,Free Period
91,6,8.439166666666667,5.25,3.2804818055,1.9695181945,Low,Free Period
111,6,10.625,22.4,19.611393750375,2.7886062496249977,High,Free Period
99,6,5.121944444444445,12.25,7.339795277875,4.910204722125,Medium,Free Period
2616,7,8.61888888888889,8.75,19.80968,-11.05968,Medium,Free Period
86,7,8.603333333333333,15.0,15.8147506945,-0.8147506945000007,Medium,Free Period
87,7,8.488888888888889,15.0,15.100829166875,-0.1008291668750001,Medium,Free Period
40,7,5.988888888888889,10.5,10.93482944425,-0.43482944424999914,Medium,Free Period
2570,7,5.976666666666667,17.5,15.4863988885,2.0136011115,High,Free Period
33,7,7.949166666666667,45.9,11.65212875,34.24787125,High,Free Period
101,7,6.402222222222222,15.0,6.056245000125,8.943754999875,Medium,Free Period
136,7,8.517777777777777,27.2,29.499114444375,-2.2991144443750002,High,Free Period
402,7,9.1775,14.0,12.396516527375,1.6034834726249994,Medium,Free Period
115,7,6.059722222222222,1.75,5.137479027625,-3.387479027625,Low,Free Period
6,7,5.056388888888889,17.5,8.79956638875,8.70043361125,High,Free Period
27,7,3.0005555555555556,10.5,13.296909860875,-2.796909860874999,Medium,Free Period
105,8,8.969722222222222,10.5,6.504034444125,3.9959655558750002,Medium,Free Period
57,8,8.841666666666667,7.4,5.789333472,1.6106665280000003,Low,Free Period
113,8,8.583055555555555,14.0,8.424129861,5.575870138999999,Medium,Free Period
70,8,3.832777777777778,12.0,14.320178889,-2.3201788889999992,Medium,Free Period
2694,8,9.751388888888888,27.0,13.123725278,13.876274722,High,Free Period
2582,8,4.683611111111111,11.6,10.662574305375,0.9374256946250004,Medium,Free Period
25,8,4.6738888888888885,12.0,11.651693472125,0.3483065278749997,Medium,Free Period
161,8,8.502777777777778,18.0,33.650719166875,-15.650719166875,High,Free Period
2615,8,5.153611111111111,18.0,16.939155833,1.060844166999999,High,Free Period
73,8,7.828055555555555,23.2,7.723749166625,15.476250833375,High,Free Period
78,8,7.308333333333334,19.5,9.862357777875,9.637642222125,High,Free Period
2651,8,6.283888888888889,8.85,2.5264343055,6.323565694499999,Medium,Free Period
116,8,8.246944444444445,6.15,3.10923083325,3.0407691667500005,Low,Free Period
2617,8,7.212777777777778,9.0,11.53300180525,-2.5330018052500005,Medium,Free Period
36,8,9.128055555555555,10.5,4.173213194375,6.326786805625,Medium,Free Period
46,8,8.1125,5.55,2.1867525,3.3632475,Low,Free Period
415,8,3.0927777777777776,9.0,7.2231777775,1.7768222224999999,Medium,Free Period
2711,8,7.062777777777778,14.0,8.910617639125,5.089382360875,Medium,Free Period
145,9,8.972777777777777,18.0,8.608155138875,9.391844861125,High,Free Period
131,11,1.9833333333333334,5.0,1.91239083325,3.08760916675,Low,Free Period
88,11,4.598055555555556,13.5,17.378890139,-3.8788901389999992,Medium,Free Period
47,12,3.785833333333333,24.0,4.714254722375,19.285745277625,High,Free Period
2635,12,3.5544444444444445,10.5,6.851924722125,3.648075277875,Medium,Free Period
2574,12,5.371388888888889,19.5,12.72894305575,6.771056944250001,High,Free Period
2812,12,4.106388888888889,8.2,6.050840278,2.1491597219999994,Medium,Free Period
27,13,1.6472222222222221,7.0,2.549315694375,4.450684305625,Low,Free Period
64,13,3.1119444444444446,12.0,9.037532916375,2.9624670836250004,Medium,Free Period
108,13,4.054444444444444,12.25,10.765516111,1.4844838889999998,Medium,Free Period
6,14,2.9205555555555556,10.85,8.8025627775,2.0474372224999993,Medium,Free Period
2621,14,2.912777777777778,8.75,6.837001249875,1.9129987501250003,Medium,Free Period
90,14,3.8941666666666666,16.8,17.32704680575,-0.5270468057500004,High,Free Period
67,16,1.0855555555555556,7.28,8.240787361,-0.9607873610000004,Low,Free Period
65,17,1.321388888888889,4.25,3.00874333325,1.24125666675,Low,Free Period
2635,5,7.503055555555555,14.0,7.575769860875,6.424230139125,Medium,Free Period
2616,6,9.532222222222222,8.75,13.9572875,-5.2072875,Medium,Free Period
83,6,9.258611111111112,7.25,24.3391433335,-17.0891433335,Low,Free Period
2725,7,7.929722222222222,3.5,11.44050208325,-7.940502083249999,Low,Free Period
99,7,4.787222222222222,12.25,7.5038844445,4.7461155555,Medium,Free Period
402,7,9.78138888888889,14.0,13.808861527625,0.19113847237500003,Medium,Free Period
6,7,5.678888888888889,10.5,10.002928749625,0.4970712503750008,Medium,Free Period
2570,7,6.173611111111111,17.5,13.95711374975,3.5428862502499996,High,Free Period
25,7,5.592222222222222,12.0,9.610120555625,2.3898794443749996,Medium,Free Period
2695,7,8.147222222222222,13.5,11.079973889125,2.420026110875,Medium,Free Period
133,7,8.030555555555555,6.25,3.912344027625,2.337655972375,Low,Free Period
118,8,5.426111111111111,15.75,10.162258471625,5.587741528375,Medium,Free Period
27,8,2.8230555555555554,10.5,8.082107222,2.4178927780000006,Medium,Free Period
113,8,8.569444444444445,14.0,7.967930277875,6.032069722125,Medium,Free Period
2694,8,9.808333333333334,27.0,14.54154097225,12.45845902775,High,Free Period
2812,8,8.610277777777778,8.2,5.374318194375,2.825681805624999,Medium,Free Period
2702,8,5.598888888888889,18.0,9.97456916625,8.02543083375,High,Free Period
125,8,8.057222222222222,12.0,5.201469444375,6.798530555625,Medium,Free Period
10,8,7.419722222222222,14.0,11.738869583625,2.261130416375,Medium,Free Period
141,8,7.91,12.0,13.51731305575,-1.5173130557499999,Medium,Free Period
2582,8,4.345,11.6,11.3614419445,0.23855805550000042,Medium,Free Period
2615,8,5.006666666666667,18.0,16.39643527775,1.603564722249999,High,Free Period
96,8,7.804722222222222,17.5,14.787725694125,2.7122743058750007,High,Free Period
116,8,8.235277777777778,6.15,3.15621416675,2.9937858332500005,Low,Free Period
78,8,7.225,19.5,5.491762361,14.008237639,High,Free Period
2574,8,9.135,19.5,13.852137083375,5.647862916625,High,Free Period
57,8,8.126111111111111,7.4,6.52420972225,0.8757902777500002,Low,Free Period
2998,8,8.084166666666667,19.5,22.47189958325,-2.97189958325,High,Free Period
2711,9,6.901666666666666,14.0,9.487010833625,4.512989166375,Medium,Free Period
2703,9,2.153888888888889,14.1,12.55648597225,1.5435140277499997,Medium,Free Period
2651,10,4.725,8.85,4.089904028125,4.760095971875,Medium,Free Period
15,10,5.209444444444444,12.25,9.557275277875,2.692724722125,Medium,Free Period
139,12,3.897777777777778,7.0,13.29461694475,-6.29461694475,Low,Free Period
27,13,1.4736111111111112,7.0,2.118783333375,4.881216666625,Low,Free Period
161,14,2.971388888888889,18.0,19.040734861,-1.0407348610000007,High,Free Period
116,14,2.9252777777777776,6.15,1.213228055625,4.936771944375001,Low,Free Period
108,14,3.8569444444444443,12.25,10.07703958325,2.1729604167499996,Medium,Free Period
36,14,3.5569444444444445,10.5,7.637374583375,2.862625416625,Medium,Free Period
131,14,2.180833333333333,2.5,0.9629694445,1.5370305555,Low,Free Period
20,14,4.620833333333334,26.6,7.531682638875,19.068317361125,High,Free Period
2702,15,4.228611111111111,27.0,22.0089887495,4.9910112505000015,High,Free Period
38,15,4.009166666666666,10.5,6.216663888875,4.283336111125,Medium,Free Period
0,17,0.8919444444444444,3.5,2.90576847225,0.5942315277499999,Low,Free Period
65,17,0.7958333333333333,3.75,3.87097472225,-0.12097472225000017,Low,Free Period
99,6,5.527777777777778,12.25,7.504080278,4.745919722,Medium,Free Period
83,7,8.108333333333333,7.25,4.454958889,2.7950411109999997,Low,Free Period
50,7,9.94,7.4,5.0682525,2.3317475000000005,Low,Free Period
15,7,6.8405555555555555,12.25,3.5825555555,8.6674444445,Medium,Free Period
87,7,8.615,15.0,18.71420069425,-3.7142006942499997,Medium,Free Period
2616,7,8.431111111111111,8.75,14.374207639125,-5.624207639125,Medium,Free Period
33,7,3.9269444444444446,28.9,26.6265543055,2.2734456944999977,High,Free Period
27,7,3.2672222222222222,12.25,8.128019166625,4.121980833375,Medium,Free Period
6,7,5.13,10.5,9.35817916625,1.1418208337499998,Medium,Free Period
145,7,10.101111111111111,18.0,8.102977083125,9.897022916875,High,Free Period
146,8,8.960555555555555,15.0,2.689468472125,12.310531527875,Medium,Free Period
88,8,7.833055555555555,13.5,22.274173055,-8.774173054999999,Medium,Free Period
2725,8,6.8325,3.5,9.053910694625,-5.553910694624999,Low,Free Period
2706,8,3.1597222222222223,14.0,9.2315433335,4.7684566665000006,Medium,Free Period
113,8,8.475833333333334,14.0,8.21968597225,5.78031402775,Medium,Free Period
136,8,7.962777777777778,40.8,37.2957508335,3.5042491664999957,High,Free Period
2775,17,1.05,5.56,2.632,2.9279999999999995,Low,Not Sensitive
402,8,7.6802777777777775,16.8,14.122784722125,2.6772152778750016,High,Free Period
2711,8,7.574722222222222,14.0,10.91853999975,3.0814600002500008,Medium,Free Period
2615,8,5.1402777777777775,18.0,18.4388706945,-0.43887069450000027,High,Free Period
25,8,4.336944444444445,12.0,10.0359359725,1.9640640274999992,Medium,Free Period
161,8,8.291666666666666,18.0,10.9655836115,7.0344163885,High,Free Period
116,8,8.264722222222222,6.15,5.053469166875,1.0965308331250005,Low,Free Period
57,8,8.223888888888888,7.4,6.407732777625,0.9922672223750002,Low,Free Period
